,icao24,callsign,origin_country,long,lat,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,time,callsign_carrier,carrier_company,carrier_type,manufacturericao,model,icaoaircrafttype,model_no_stripped,avg_no_seats,coord,city_name,reg_admin1,reg_admin2,country_cc
1021,4951d4,TAP947,Portugal,-7.7228,40.3455,11277.6,False,215.99,232.26,0.0,11811.0,1656443398.0,TAP,TAP Air Portugal,P,AIRBUS,A320 214SL,L2J,A320,164.0,"(40.3455, -7.7228)",Arvore,Porto,Vila do Conde,PT
1022,4951d5,TAP668,Portugal,1.3927,49.1346,11582.4,False,241.87,39.65,0.0,11940.54,1656443398.0,TAP,TAP Air Portugal,P,AIRBUS,A320 214,L2J,A320,164.0,"(49.1346, 1.3927)",Krakauschatten,Styria,Politischer Bezirk Murau,AT
1023,4951d6,TAP458,Portugal,-8.6847,41.3327,1066.8,False,107.5,5.49,8.13,1203.96,1656443398.0,TAP,TAP Air Portugal,P,AIRBUS,A320 214,L2J,A320,164.0,"(41.3327, -8.6847)",Arasji,,,AW
1024,4951d8,TAP127M,Portugal,13.9595,47.1696,9723.12,False,227.65,252.92,4.55,10210.8,1656443398.0,TAP,TAP Air Portugal,P,AIRBUS,A320 214,L2J,A320,164.0,"(47.1696, 13.9595)",Pueblo,Colorado,Pueblo County,US
1025,ab284d,AAL708,United States,-69.6703,13.0971,7040.88,False,247.92,317.27,8.13,7459.98,1656443398.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(13.0971, -69.6703)",Pahrump,Nevada,Nye County,US
1026,aa55c0,SWA2884,United States,-104.4543,38.2811,6598.92,False,219.47,217.38,13.98,6972.3,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(38.2811, -104.4543)",Alma,Georgia,Bacon County,US
1027,aaa5b8,SWA2465,United States,-116.0584,36.3307,11582.4,False,233.13,342.0,7.8,12184.38,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-71B,L2J,737-7,163.9,"(36.3307, -116.0584)",Mentone,Texas,Loving County,US
1028,a8e29c,DAL2180,United States,-82.4176,31.516,10363.2,False,240.82,344.0,0.0,11010.9,1656443398.0,DAL,Delta Air Lines,P,BOEING,757-232,L2J,757-2,178.0,"(31.516, -82.4176)",Darney,Lorraine,Departement des Vosges,FR
1029,aaa5ae,UAL1481,United States,-103.4425,31.7052,11277.6,False,237.76,96.71,0.0,11925.3,1656443398.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(31.7052, -103.4425)",Porcieu-Amblagnieu,Rhone-Alpes,Departement de l'Isere,FR
1030,3944f3,AFR48EY,France,6.1357,48.1165,11887.2,False,234.06,111.26,0.33,12260.58,1656443398.0,AFR,Air France,P,AIRBUS,A319 111,L2J,A319,133.0,"(48.1165, 6.1357)",Adios,Navarre,Provincia de Navarra,ES
1031,39dd49,CCM786X,France,5.3645,45.8387,11369.04,False,224.87,326.38,-4.23,11803.38,1656443398.0,CCM,Air Corsica,P,AIRBUS,A320-252N,L2J,A320,164.0,"(45.8387, 5.3645)",Noiretable,Rhone-Alpes,Departement de la Loire,FR
1032,3944f1,AFR47VK,France,-1.7355,42.6837,10652.76,False,215.34,206.38,0.0,11087.1,1656443398.0,AFR,Air France,P,AIRBUS,A319 111,L2J,A319,133.0,"(42.6837, -1.7355)",Brinkley,Arkansas,Monroe County,US
1033,3944f7,AFR11EP,France,3.8476,45.7906,11277.6,False,245.85,145.74,0.0,11681.46,1656443398.0,AFR,Air France,P,AIRBUS,A319-111,L2J,A319,133.0,"(45.7906, 3.8476)",Les Riceys,Champagne-Ardenne,Departement de l'Aube,FR
1034,ab5bb1,SWA1239,United States,-91.177,34.7876,10668.0,False,242.94,14.6,0.0,11224.26,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(34.7876, -91.177)",Dos Palos,California,Merced County,US
1035,3944f8,AFR55VY,France,4.2583,47.9354,8481.06,False,217.59,329.92,-4.23,8801.1,1656443398.0,AFR,Air France,P,AIRBUS,Airbus A319 111,L2J,A319,133.0,"(47.9354, 4.2583)",Tempe Junction,Arizona,Maricopa County,US
1036,abd8c1,SWA2880,United States,-120.6254,37.1542,6446.52,False,184.36,262.14,-3.25,6842.76,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(37.1542, -120.6254)",Cires-les-Mello,Picardie,Departement de l'Oise,FR
1037,a58103,AAL2938,United States,-112.0015,33.4382,,True,0.0,227.81,,,1656443398.0,AAL,American Airlines,P,AIRBUS,A321-253NX,,A321-2,222.0,"(33.4382, -112.0015)",Lydd,England,Kent,GB
1038,3944f9,AFR43KR,France,2.3869,49.2617,3604.26,False,186.23,94.28,-3.9,3726.18,1656443398.0,AFR,Air France,P,AIRBUS,A319 111,L2J,A319,133.0,"(49.2617, 2.3869)",Butler,Missouri,Bates County,US
1039,400980,BAW363,United Kingdom,0.8939,50.771,5562.6,False,193.61,316.72,-4.55,5783.58,1656443398.0,BAW,British Airways,P,AIRBUS,AIRBUS A320-232,L2J,A320,164.0,"(50.771, 0.8939)",Richmond Hill,Ontario,York,CA
1040,a71d34,ASA16,United States,-94.4152,38.2743,10683.24,False,250.96,129.76,0.0,11132.82,1656443398.0,ASA,Alaska Airlines,P,BOEING,737-890,L2J,737-8,149.0,"(38.2743, -94.4152)",Beaver,Utah,Beaver County,US
1041,c033a0,SWG818,Canada,-79.4152,43.8447,1394.46,False,103.4,227.42,-5.53,1470.66,1656443398.0,SWG,Sunwing Airlines,C,BOEING,737-8HX (Boeing),L2J,737-8,176.0,"(43.8447, -79.4152)",Omaha,Nebraska,Douglas County,US
1042,a46d29,UAL1883,United States,-112.4509,38.2473,10668.0,False,253.81,99.92,0.0,11277.6,1656443398.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(38.2473, -112.4509)",Rancho Palos Verdes,California,Los Angeles County,US
1043,a46d26,UAL2332,United States,-95.9902,41.2392,10363.2,False,220.49,265.05,0.0,10774.68,1656443398.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(41.2392, -95.9902)",Cle Elum,Washington,Kittitas County,US
1044,a3b796,DAL367,United States,-118.3634,33.6506,2948.94,False,147.59,109.76,10.08,3124.2,1656443398.0,DAL,Delta Air Lines,P,AIRBUS,A321-211,,A321-2,199.0,"(33.6506, -118.3634)",Laveen,Arizona,Maricopa County,US
1045,a28de3,ASA1496,United States,-121.249,47.3786,5753.1,False,217.12,104.83,10.08,5859.78,1656443398.0,ASA,Alaska Airlines,P,BOEING,737-990ER,L2J,737-9,222.0,"(47.3786, -121.249)",Woodcrest,California,Riverside County,US
1046,ac8ee5,SWA2868,United States,-112.1212,33.2791,4267.2,False,217.05,235.33,14.63,4526.28,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(33.2791, -112.1212)",Laramie,Wyoming,Albany County,US
1047,aaa5d4,UAL789,United States,-117.3722,33.8268,2590.8,False,209.61,261.53,-16.58,3009.9,1656443398.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(33.8268, -117.3722)",Ely,Nevada,White Pine County,US
1048,aaf53a,JBU871,United States,-105.648,41.5541,10972.8,False,222.84,268.41,0.0,11498.58,1656443398.0,JBU,Jetblue Airways,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(41.5541, -105.648)",Peach Springs,Arizona,Mohave County,US
1049,a48730,HAL89,United States,-114.5192,39.057,10972.8,False,226.16,260.04,0.0,11590.02,1656443398.0,HAL,Hawaiian Airlines,P,AIRBUS,A330-243,L2J,A330-2,377.0,"(39.057, -114.5192)",Stewartstown,Pennsylvania,York County,US
1050,ab5bd4,SWA1968,United States,-113.588,35.2048,8328.66,False,192.95,1.07,-8.78,8869.68,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(35.2048, -113.588)",Frekhaug,Hordaland,Meland,NO
1051,a46d95,UAL250,United States,-76.5358,39.7256,9753.6,False,196.9,236.19,0.0,10149.84,1656443398.0,UAL,United Airlines,U,BOEING,737-900ER,L2J,737-9,222.0,"(39.7256, -76.5358)",Karystos,Central Greece,Nomos Evvoias,GR
1052,478793,WIF16L,Norway,5.2457,60.5364,3657.6,False,112.93,356.08,0.98,3787.14,1656443398.0,WIF,Widerøe’s Flyveselskap,P,DE HAVILLAND CANADA,DHC-8 202,L2T,Q-200,37.0,"(60.5364, 5.2457)",Prineville,Oregon,Crook County,US
1053,3c0cb2,TUI30E,Germany,24.6985,38.2945,10972.8,False,221.21,323.13,0.33,11483.34,1656443398.0,TUI,TUIfly,P+,BOEING,737NG 8K5/W,L2J,737-8,176.0,"(38.2945, 24.6985)",Namsos,Nord-Trondelag,Namsos,NO
1054,ab62ad,SWA1546,United States,-119.9889,44.0745,11277.6,False,241.22,130.42,0.0,11704.32,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(44.0745, -119.9889)",Plain City,Utah,Weber County,US
1055,478791,WIF16F,Norway,11.6065,64.4082,6263.64,False,106.55,181.94,-14.63,6515.1,1656443398.0,WIF,Widerøe’s Flyveselskap,P,DE HAVILLAND CANADA,DHC-8 202,L2T,Q-200,37.0,"(64.4082, 11.6065)",Maser,Veneto,Provincia di Treviso,IT
1056,aadb37,UAL2448,United States,-112.3955,41.3866,11887.2,False,268.06,89.12,0.0,12466.32,1656443398.0,UAL,United Airlines,U,BOEING,777-222,L2J,777-2,400.0,"(41.3866, -112.3955)",Needles,California,San Bernardino County,US
1057,471dfa,WZZ1728,Hungary,11.96,45.826,11574.78,False,237.43,296.79,-0.33,12062.46,1656443398.0,WZZ,Wizz Air,B,AIRBUS,Airbus A320-271N,L2J,A320,180.4,"(45.826, 11.96)",Ashdown,Arkansas,Little River County,US
1058,a8e24d,UAL515,United States,-115.2069,34.9041,11559.54,False,224.84,242.03,0.0,12230.1,1656443398.0,UAL,United Airlines,U,BOEING,757-224,L2J,757-2,178.0,"(34.9041, -115.2069)",Cimanes de la Vega,Castille and Leon,Provincia de Leon,ES
1059,ab62d3,SWA3112,United States,-94.2339,33.7217,10142.22,False,245.22,60.05,-10.4,10683.24,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(33.7217, -94.2339)",Littleton Common,Massachusetts,Middlesex County,US
1060,3c0caa,TUI2JA,Germany,-5.5503,42.0768,10965.18,False,237.89,26.18,0.0,11460.48,1656443398.0,TUI,TUIfly,P+,BOEING,737NG 8K5/W,L2J,737-8,176.0,"(42.0768, -5.5503)",Linn,Missouri,Osage County,US
1061,abbedb,AAL2264,United States,-71.4548,42.5214,3223.26,False,151.38,105.17,-3.25,3322.32,1656443398.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(42.5214, -71.4548)",Fairport Harbor,Ohio,Lake County,US
1062,a9fb4e,AAL590,United States,-91.7352,38.6911,5280.66,False,202.69,85.92,-9.75,5554.98,1656443398.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A319-112,L2J,A319,179.0,"(38.6911, -91.7352)",Frauensee,Thuringia,,DE
1063,ab5bf0,SWA1279,United States,-81.504,42.2842,9753.6,False,261.77,82.09,-11.38,10027.92,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(42.2842, -81.504)",Ollomont,Aosta Valley,Valle d'Aosta,IT
1064,392ae2,AFR16KB,France,10.1321,50.8743,10660.38,False,251.82,68.05,0.0,11041.38,1656443398.0,AFR,Air France,P,AIRBUS,A320 214,L2J,A320,164.0,"(50.8743, 10.1321)",SeaTac,Washington,King County,US
1065,3944eb,AFR44QY,France,7.3073,45.9303,11590.02,False,220.33,309.6,0.0,11971.02,1656443398.0,AFR,Air France,P,AIRBUS,A319 111,L2J,A319,133.0,"(45.9303, 7.3073)",Aleksandrovac,Central Serbia,Rasinski Okrug,RS
1066,ad6884,AAL2994,United States,-122.2993,47.4468,,True,0.0,191.25,,,1656443398.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(47.4468, -122.2993)",Bellville,Texas,Austin County,US
1067,3944ee,AFR31UA,France,21.0883,43.4587,11498.58,False,217.78,293.23,10.08,11887.2,1656443398.0,AFR,Air France,P,AIRBUS,A319 111,L2J,A319,133.0,"(43.4587, 21.0883)",Hasle,Lucerne,Entlebuch District,CH
1068,abfb46,AAL1174,United States,-96.2164,30.0535,11277.6,False,236.41,29.74,0.0,11925.3,1656443398.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(30.0535, -96.2164)",El Segundo,California,Los Angeles County,US
1069,392ae7,AFR41ZY,France,8.0604,46.9713,9753.6,False,204.66,294.5,0.0,10134.6,1656443398.0,AFR,Air France,P,AIRBUS,A320 214,L2J,A320,164.0,"(46.9713, 8.0604)",Paris,Illinois,Edgar County,US
1070,a46d70,UAL1647,United States,-118.3967,33.9399,,True,0.0,261.56,,,1656443398.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(33.9399, -118.3967)",Store Heddinge,Zealand,Stevns Kommune,DK
1071,a2d1bc,ASA1048,United States,-87.6707,39.6469,10668.0,False,265.89,75.78,0.0,11071.86,1656443398.0,ASA,Alaska Airlines,P,BOEING,737-900ER,,737-9,222.0,"(39.6469, -87.6707)",Tarnby,Capital Region,Tarnby Kommune,DK
1072,45caba,CAI1ZU,Denmark,12.5301,55.2193,1668.78,False,137.2,328.34,-8.45,1805.94,1656443398.0,CAI,Corendon Airlines,B,,,,,198.00000000000003,"(55.2193, 12.5301)",Lardos,South Aegean,Nomos Dodekanisou,GR
1073,45caae,DNU53K,Denmark,12.5611,55.5648,160.02,False,57.17,42.45,-3.25,266.7,1656443398.0,DNU,DOT LT,C,ATR,ATR 72-600,L2T,ATR 7,66.0,"(55.5648, 12.5611)",Capolat,Catalonia,Provincia de Barcelona,ES
1074,500194,ELY801,San Marino,28.01,35.5484,9601.2,False,227.64,309.59,4.88,10035.54,1656443398.0,ELY,El Al,U,AIRBUS,A300B4-622R(F),L2J,A300,281.0,"(35.5484, 28.01)",Clayton,Ohio,Montgomery County,US
1075,4844c6,KLM76T,Kingdom of the Netherlands,1.6653,42.0356,7437.12,False,229.62,347.05,9.43,7749.54,1656443398.0,KLM,KLM,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(42.0356, 1.6653)",Conway,Florida,Orange County,US
1076,a2348d,RPA5854,United States,-84.3481,39.8685,10668.0,False,262.14,30.29,-0.33,11071.86,1656443398.0,RPA,Republic Airline,P,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,,ERJ-170,80.0,"(39.8685, -84.3481)",Morbach,Rheinland-Pfalz,,DE
1077,ada521,AAL2509,United States,-81.283,28.4787,190.5,False,82.32,179.28,-3.9,228.6,1656443398.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(28.4787, -81.283)",Untergriesbach,Bavaria,Lower Bavaria,DE
1078,392af1,AFR35CJ,France,7.1333,49.7929,11277.6,False,229.43,84.6,0.65,11681.46,1656443398.0,AFR,Air France,P,AIRBUS,A320 214,L2J,A320,164.0,"(49.7929, 7.1333)",Homosassa,Florida,Citrus County,US
1079,392af2,AFR98JA,France,13.6824,48.5425,10370.82,False,237.42,290.95,1.3,10866.12,1656443398.0,AFR,Air France,P,AIRBUS,A320 214,L2J,A320,164.0,"(48.5425, 13.6824)",La Jolla,California,San Diego County,US
1080,a1b1bc,SWA989,United States,-82.7059,28.7765,9509.76,False,243.78,329.43,9.1,10073.64,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(28.7765, -82.7059)",Longmont,Colorado,Boulder County,US
1081,a4bd24,SKW3424,United States,-117.1904,32.8797,1905.0,False,117.56,133.05,-9.1,2026.92,1656443398.0,SKW,SkyWest Airlines,P,EMBRAER S A,ERJ 170-200 LR,,ERJ-170,88.0,"(32.8797, -117.1904)",Aromas,California,San Benito County,US
1082,a3411f,DAL2584,United States,-105.0459,40.155,4564.38,False,170.82,127.91,-5.2,4861.56,1656443398.0,DAL,Delta Air Lines,P,AIRBUS CANADA LP,BD-500-1A11,,A220-3,153.0,"(40.155, -105.0459)",Bull Run Mountain Estates,Virginia,Prince William County,US
1083,ab62f8,SWA559,United States,-121.6201,36.9458,2286.0,False,151.14,341.13,-8.13,2430.78,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(36.9458, -121.6201)",As Saffaniyah,Eastern Province,,SA
1084,a544a2,AWI3870,United States,-77.7432,38.9632,1752.6,False,152.33,51.58,-3.9,1905.0,1656443398.0,AWI,Air Wisconsin,P,BOMBARDIER INC,CL-600-2B19,L2J,CRJ200,55.0,"(38.9632, -77.7432)",Evanston,Illinois,Cook County,US
1085,471df8,WZZ4432,Hungary,49.2688,28.2188,11574.78,False,245.05,320.96,-0.33,12412.98,1656443398.0,WZZ,Wizz Air,B,AIRBUS,A320-271N,L2J,A320,180.4,"(28.2188, 49.2688)",Wetzlar,Hesse,Regierungsbezirk Giessen,DE
1086,a46d4a,UAL2306,United States,-87.5584,42.1447,4305.3,False,197.87,70.25,16.26,4335.78,1656443398.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(42.1447, -87.5584)",Sky Valley,California,Riverside County,US
1087,471df9,WZZ1214,Hungary,8.5062,50.5629,5783.58,False,193.78,147.03,10.4,6065.52,1656443398.0,WZZ,Wizz Air,B,AIRBUS,A320-271N,L2J,A320,180.4,"(50.5629, 8.5062)",Mableton,Georgia,Cobb County,US
1088,ace5bc,AAL1821,United States,-116.3744,33.8685,5250.18,False,196.41,276.92,-9.75,5593.08,1656443398.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(33.8685, -116.3744)",Matha,Poitou-Charentes,Departement de la Charente-Maritime,FR
1089,ace5bb,DAL2730,United States,-84.5286,33.8109,3360.42,False,168.63,257.49,7.48,3528.06,1656443398.0,DAL,Delta Air Lines,P,BOEING,717-200,L2J,717,100.0,"(33.8109, -84.5286)",Yablanitsa,Lovech,Obshtina Yablanitsa,BG
1090,392aed,AFR63ZL,France,-0.3467,45.8263,11582.4,False,237.57,23.35,0.0,11955.78,1656443398.0,AFR,Air France,P,AIRBUS,A320 214,L2J,A320,164.0,"(45.8263, -0.3467)",Avondale,Pennsylvania,Chester County,US
1091,392aee,AFR1060,France,24.1768,42.9916,10668.0,False,232.04,90.89,-0.33,11148.06,1656443398.0,AFR,Air France,P,AIRBUS,A320 214,L2J,A320,164.0,"(42.9916, 24.1768)",Hlohovec,Trnavsky,,SK
1092,a27aee,SWA2316,United States,-75.7951,39.8534,5082.54,False,194.05,235.8,-5.2,5288.28,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(39.8534, -75.7951)",L'Ile-Rousse,Corsica,Departement de la Haute-Corse,FR
1093,471df6,WZZ1456,Hungary,17.9552,48.484,10728.96,False,234.31,19.63,-4.55,11254.74,1656443398.0,WZZ,Wizz Air,B,AIRBUS,Airbus 320-271N,L2J,A320,180.4,"(48.484, 17.9552)",Floro,Sogn og Fjordane,Flora,NO
1094,471df7,WZZ1412,Hungary,8.9854,43.2373,10980.42,False,228.87,301.58,0.0,11483.34,1656443398.0,WZZ,Wizz Air,B,AIRBUS,Airbus 320-271N,L2J,A320,180.4,"(43.2373, 8.9854)",Olathe,Colorado,Montrose County,US
1095,45caa6,DTR76L,Denmark,5.0199,61.5829,,True,41.16,250.31,,,1656443398.0,DTR,Danish Air Transport,P,ATR,ATR 42 500,L2T,ATR 4,46.0,"(61.5829, 5.0199)",Avalon,California,Los Angeles County,US
1096,ab503a,SCX8751,United States,-108.0074,38.5564,12496.8,False,249.02,132.66,0.0,13106.4,1656443398.0,SCX,Sun Country Airlines,B,BOEING,737-8F2,,737-8,163.9,"(38.5564, -108.0074)",Ohkay Owingeh,New Mexico,Rio Arriba County,US
1097,a05648,UAL202,United States,-119.5093,32.7044,11582.4,False,247.05,234.92,0.0,12268.2,1656443398.0,UAL,United Airlines,U,BOEING,787-10,L2J,787-1,120.0,"(32.7044, -119.5093)",Charlottetown,Prince Edward Island,,CA
1098,86d9f4,ANA174,Japan,-106.0608,36.057,11887.2,False,263.65,103.66,0.0,12542.52,1656443398.0,ANA,ANA All Nippon Airways,P,BOEING,Boeing 787 9,L2J,787-9,341.0,"(36.057, -106.0608)",Loris,South Carolina,Horry County,US
1099,39e48d,CRL900,France,-62.8658,47.6303,11887.2,False,207.26,256.65,0.33,12275.82,1656443398.0,CRL,Corsair International,C,AIRBUS,A330 343E,L2J,A330-3,347.0,"(47.6303, -62.8658)",Vale,Oregon,Malheur County,US
1100,a09cad,AAL493,United States,-78.9851,33.994,10355.58,False,220.29,216.55,0.0,10934.7,1656443398.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(33.994, -78.9851)",North Stamford,Connecticut,Fairfield County,US
1101,ab5056,UAL1476,United States,-117.7166,43.7876,10363.2,False,218.33,281.42,0.65,10812.78,1656443398.0,UAL,United Airlines,U,AIRBUS INDUSTRIE,A319-131,L2J,A319,179.0,"(43.7876, -117.7166)",Moree,New South Wales,Moree Plains,AU
1102,a5ca4b,UAL1601,United States,-73.6015,41.1078,3337.56,False,185.36,51.76,13.33,3467.1,1656443398.0,UAL,United Airlines,U,AIRBUS INDUSTRIE,A320-232,L2J,A320,200.0,"(41.1078, -73.6015)",Edgerton,Wisconsin,Rock County,US
1103,86d9da,JAL51,Japan,149.9373,-29.1017,12496.8,False,244.43,165.5,-0.33,13022.58,1656443398.0,JAL,Japan Airlines,U,BOEING,787 8,L2J,787-8,312.0,"(-29.1017, 149.9373)",Kempner,Texas,Lampasas County,US
1104,a891a7,NKS414,United States,-89.0957,42.9289,5913.12,False,215.59,274.11,3.58,6134.1,1656443398.0,NKS,Spirit Airlines,B,AIRBUS,A320-232,,A320,220.00000000000003,"(42.9289, -89.0957)",Belle Glade Camp,Florida,Palm Beach County,US
1105,a97797,SKW4945,United States,-98.0809,31.2743,8534.4,False,220.86,281.96,0.0,9052.56,1656443398.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(31.2743, -98.0809)",Rancho Palos Verdes,California,Los Angeles County,US
1106,a3c9b4,DAL1231,United States,-80.6541,26.3458,4983.48,False,154.99,313.92,3.25,5173.98,1656443398.0,DAL,Delta Air Lines,P,AIRBUS INDUSTRIE,A320-212,L2J,A320,182.0,"(26.3458, -80.6541)",Gorman,North Carolina,Durham County,US
1107,ad4cf2,SWA2432,United States,-118.5813,33.5831,3101.34,False,148.98,124.73,-8.13,3307.08,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(33.5831, -118.5813)",Elizabeth,New Jersey,Union County,US
1108,abc69c,RPA3560,United States,-78.9062,36.0984,8648.7,False,242.51,36.89,5.2,9105.9,1656443398.0,RPA,Republic Airline,P,EMBRAER,ERJ 170-100 SE,L2J,ERJ-170,70.0,"(36.0984, -78.9062)",Mount Shasta,California,Siskiyou County,US
1109,a9c737,RPA3601,United States,-74.1916,40.6503,137.16,False,73.39,26.21,-2.28,182.88,1656443398.0,RPA,Republic Airline,P,EMBRAER S A,ERJ 170-200 LR,L2J,ERJ-170,88.0,"(40.6503, -74.1916)",Windsor,Illinois,Shelby County,US
1110,a891e5,QXE2077,United States,-122.4615,41.2299,10363.2,False,239.3,355.93,0.0,10843.26,1656443398.0,QXE,Horizon Air,P,EMBRAER S A,ERJ 170-200 LR,,ERJ-170,88.0,"(41.2299, -122.4615)",Chicago,Illinois,Cook County,US
1111,a5ca89,SWA2780,United States,-88.5602,39.3818,11590.02,False,224.31,190.3,0.0,12016.74,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(39.3818, -88.5602)",Florida,New York,Orange County,US
1112,a5e48a,SWA1419,United States,-87.5896,41.8485,838.2,False,120.43,358.29,-1.95,922.02,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(41.8485, -87.5896)",Lake City,Michigan,Missaukee County,US
1113,a05629,UAL125,United States,-74.4261,41.3299,2057.4,False,145.29,197.73,-0.33,2141.22,1656443398.0,UAL,United Airlines,U,BOEING,787-10,L2J,787-1,120.0,"(41.3299, -74.4261)",Paonia,Colorado,Delta County,US
1114,a05627,UAL906,United States,-84.9875,44.4069,10355.58,False,242.34,193.0,0.33,10568.94,1656443398.0,UAL,United Airlines,U,BOEING,787-10,,787-1,120.0,"(44.4069, -84.9875)",Sterling,Illinois,Whiteside County,US
1115,a6049b,SWA2812,United States,-107.7347,38.7227,12192.0,False,226.64,242.56,0.33,12801.6,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(38.7227, -107.7347)",Ojai,California,Ventura County,US
1116,acc02b,SWA1956,United States,-89.6688,41.8552,10096.5,False,171.59,264.49,16.26,10271.76,1656443398.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(41.8552, -89.6688)",Monarch Mill,South Carolina,Union County,US
1117,a11fc1,UAL552,United States,-119.2384,34.6471,6248.4,False,209.73,144.28,-11.38,6667.5,1656443398.0,UAL,United Airlines,U,BOEING,757-224,L2J,757-2,178.0,"(34.6471, -119.2384)",Stenay,Lorraine,Departement de la Meuse,FR
1118,a9ad36,RPA3535,United States,-81.52,34.6924,10363.2,False,211.57,208.62,0.33,10927.08,1656443398.0,RPA,Republic Airline,P,EMBRAER S A,ERJ 170-200 LR,L2J,ERJ-170,88.0,"(34.6924, -81.52)",Mentor-on-the-Lake,Ohio,Lake County,US
1119,49528f,TAP1243,Portugal,5.2525,49.5184,11285.22,False,220.38,245.89,-0.33,11673.84,1656443398.0,TAP,TAP Air Portugal,P,AIRBUS,Airbus A319 111,L2J,A319,133.0,"(49.5184, 5.2525)",SeaTac,Washington,King County,US
1120,a11fc7,UAL514,United States,-81.5573,41.9999,11887.2,False,275.29,91.18,0.0,12192.0,1656443398.0,UAL,United Airlines,U,BOEING,757-224,L2J,757-2,178.0,"(41.9999, -81.5573)",Dundee,New York,Yates County,US
1121,a411df,ASA525,United States,-122.3077,47.439,,True,8.23,95.62,,,1656443398.0,ASA,Alaska Airlines,P,AIRBUS,A320-214,L2J,A320,182.0,"(47.439, -122.3077)",Cabazon,California,Riverside County,US
1122,a15c01,SKW3902,United States,-76.9378,42.5637,9425.94,False,263.68,84.29,-7.48,9669.78,1656443398.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2D24,L2J,CRJ900,95.0,"(42.5637, -76.9378)",Lake Providence,Louisiana,East Carroll Parish,US
1123,ad40d6,ASH5899,United States,-116.6767,33.9331,4023.36,False,190.89,286.92,-9.75,4282.44,1656443398.0,ASH,Mesa Airlines,P,BOMBARDIER INC,CL-600-2D24,L2J,CRJ900,95.0,"(33.9331, -116.6767)",Starobaltachevo,Bashkortostan,,RU
1124,a46d8f,UAL2201,United States,-91.1936,32.9511,10668.0,False,249.0,113.76,0.0,11269.98,1656443398.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(32.9511, -91.1936)",Oleiros,Castelo Branco,Oleiros,PT
1125,151e30,DRU9849,Russian Federation,56.1324,55.6442,10058.4,False,229.38,63.49,0.0,10012.68,1656443398.0,DRU,Alrosa Airlines,P,,,,,180.0,"(55.6442, 56.1324)",Locana,Piedmont,Provincia di Torino,IT
