,icao24,callsign,origin_country,long,lat,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,time,callsign_carrier,carrier_company,carrier_type,manufacturericao,model,icaoaircrafttype,model_no_stripped,avg_no_seats,coord,city_name,reg_admin1,reg_admin2,country_cc
2946,34620d,VLG942B,Spain,1.0742,45.9867,10355.58,False,227.64,353.9,0.0,10789.92,1656442799.0,VLG,Vueling,B,AIRBUS,320-271N,L2J,A320,180.4,"(45.9867, 1.0742)",shokhaib,Ar Riyad,,SA
2947,424187,KNE411,United Kingdom,46.0564,24.5786,10012.68,False,252.87,244.32,4.55,10721.34,1656442799.0,KNE,Flynas,B,AIRBUS,A320 214,L2J,A320,180.4,"(24.5786, 46.0564)",Meadow Woods,Florida,Orange County,US
2948,424187,KNE411,United Kingdom,46.0564,24.5786,10012.68,False,252.87,244.32,4.55,10721.34,1656442799.0,KNE,National Air Services,C,AIRBUS,A320 214,L2J,A320,164.0,"(24.5786, 46.0564)",Mocksville,North Carolina,Davie County,US
2949,0a805c,BHS238,Bahamas,-81.2949,28.4037,220.98,False,67.45,172.55,6.5,243.84,1656442799.0,BHS,Bahamasair,P,ATR,ATR 72 600,L2T,ATR 7,66.0,"(28.4037, -81.2949)",Saint Joseph,Michigan,Berrien County,US
2950,c051d0,TSC539,Canada,-80.5903,36.0059,10066.02,False,240.93,18.55,0.0,10607.04,1656442799.0,TSC,Air Transat,C,,,,,180.0,"(36.0059, -80.5903)",Nashville,Illinois,Washington County,US
2951,a06e71,RPA4529,United States,-86.95,42.4995,4305.3,False,167.81,249.73,-9.1,4480.56,1656442799.0,RPA,Republic Airline,P,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,L2J,ERJ-170,80.0,"(42.4995, -86.95)",Dois Corregos,Sao Paulo,Dois Corregos,BR
2952,a5780f,RPA4587,United States,-89.3627,38.4682,10668.0,False,250.2,71.42,0.0,11109.96,1656442799.0,RPA,Republic Airline,P,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,,ERJ-170,88.0,"(38.4682, -89.3627)",Dois Corregos,Sao Paulo,Dois Corregos,BR
2953,e40130,,Brazil,-48.4195,-22.244,2286.0,False,148.16,4.78,-0.33,2407.92,1656442799.0,,FlyMontserrat,P,EMBRAER,Phenom 300,L2J,,180.0,"(-22.244, -48.4195)",Machelen,Flanders,Provincie Vlaams-Brabant,BE
2954,e40130,,Brazil,-48.4195,-22.244,2286.0,False,148.16,4.78,-0.33,2407.92,1656442799.0,,Lulutai Airlines,P,EMBRAER,Phenom 300,L2J,,180.0,"(-22.244, -48.4195)",Machelen,Flanders,Provincie Vlaams-Brabant,BE
2955,448161,,Belgium,4.4594,50.9029,,True,6.17,45.0,,,1656442799.0,,FlyMontserrat,P,,,,,180.0,"(50.9029, 4.4594)",Green Level,North Carolina,Wake County,US
2956,448161,,Belgium,4.4594,50.9029,,True,6.17,45.0,,,1656442799.0,,Lulutai Airlines,P,,,,,180.0,"(50.9029, 4.4594)",Otorohanga,Waikato,Otorohanga District,NZ
2957,a3b09a,JBU2224,United States,-78.9904,35.6945,10668.0,False,254.37,43.44,-0.33,11193.78,1656442799.0,JBU,Jetblue Airways,B,EMBRAER,ERJ 190-100 IGW,L2J,ERJ-190,22.0,"(35.6945, -78.9904)",Zeliv,Vysocina,Okres Pelhrimov,CZ
2958,c818c9,ANZ208L,New Zealand,174.7973,-38.6349,5791.2,False,127.37,6.49,0.0,5859.78,1656442799.0,ANZ,Air New Zealand,P,DE HAVILLAND CANADA,DHC-8 311Q,L2T,Q-300,54.0,"(-38.6349, 174.7973)",Stadtsteinach,Bavaria,Upper Franconia,DE
2959,3c496d,TUI3WL,Germany,15.2848,49.5238,10972.8,False,226.84,317.48,-0.65,11422.38,1656442799.0,TUI,TUIfly,P+,BOEING,737NG 86J/W,L2J,737-8,176.0,"(49.5238, 15.2848)",East Carbon City,Utah,Carbon County,US
2960,3c496a,EWG683,Germany,11.5111,50.1986,11010.9,False,229.01,304.01,-4.55,11475.72,1656442799.0,EWG,Eurowings,P,BOEING,737NG 86J/W,L2J,737-8,176.0,"(50.1986, 11.5111)",Ourol,Galicia,Provincia de Lugo,ES
2961,add66d,AAL2846,United States,-110.2373,39.6297,9753.6,False,223.59,293.03,0.0,10309.86,1656442799.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(39.6297, -110.2373)",Tunica,Mississippi,Tunica County,US
2962,3c496e,TUI8YC,Germany,-7.5739,42.931,10972.8,False,250.81,35.48,0.0,11376.66,1656442799.0,TUI,TUIfly,P+,BOEING,737NG 86J/W,L2J,737-8,176.0,"(42.931, -7.5739)",Malaguilla,Castille-La Mancha,Provincia de Guadalajara,ES
2963,add66c,DAL2156,United States,-90.4139,34.5131,9745.98,False,221.18,278.7,-3.58,10302.24,1656442799.0,DAL,Delta Air Lines,P,BOEING,717-200,L2J,717,100.0,"(34.5131, -90.4139)",Malaguilla,Castille-La Mancha,Provincia de Guadalajara,ES
2964,346204,IBE3208,Spain,-3.2545,40.8095,5859.78,False,165.52,7.5,16.26,6164.58,1656442799.0,IBE,Iberia,P,AIRBUS,A320-251N,L2J,A320,164.0,"(40.8095, -3.2545)",Downs,Illinois,McLean County,US
2965,346204,IBE3208,Spain,-3.2545,40.8095,5859.78,False,165.52,7.5,16.26,6164.58,1656442799.0,IBE,Level (Fluggesellschaft),B,AIRBUS,A320-251N,L2J,A320,180.4,"(40.8095, -3.2545)",Hayes Center,Nebraska,Hayes County,US
2966,a8bf73,AAL2581,United States,-88.8795,40.4889,10363.2,False,218.15,217.82,-0.33,10736.58,1656442799.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A320-232,L2J,A320,200.0,"(40.4889, -88.8795)",Narromine,New South Wales,Narromine,AU
2967,a2a38e,UAL1572,United States,-100.7558,40.476,11887.2,False,252.54,80.38,-0.33,12428.22,1656442799.0,UAL,United Airlines,U,BOEING,787-9,L2J,787-9,422.0,"(40.476, -100.7558)",Boulder City,Nevada,Clark County,US
2968,76cda8,SIA297,Singapore,147.9523,-31.9942,11887.2,False,267.87,131.5,0.0,12336.78,1656442799.0,SIA,Singapore Airlines,P,AIRBUS,A350 941,L2J,A350-9,288.0,"(-31.9942, 147.9523)",Thymiana,North Aegean,Chios,GR
2969,acf0da,AAL1584,United States,-114.5148,36.0158,4000.5,False,173.56,100.24,8.45,,1656442799.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(36.0158, -114.5148)",Kuala Selangor,Selangor,,MY
2970,407630,EXS97RJ,United Kingdom,25.8416,38.3024,11285.22,False,250.35,141.34,-0.33,11795.76,1656442799.0,EXS,Jet2.com,B,,,,,198.00000000000003,"(38.3024, 25.8416)",Walled Lake,Michigan,Oakland County,US
2971,76cdb0,SIA52,Singapore,101.2991,3.4131,9144.0,False,273.43,301.54,0.0,9700.26,1656442799.0,SIA,Singapore Airlines,P,AIRBUS,A350 941,L2J,A350-9,288.0,"(3.4131, 101.2991)",Colorado City,Colorado,Pueblo County,US
2972,ab58b2,DAL1350,United States,-83.4562,42.5345,2080.26,False,130.41,124.07,-5.2,2247.9,1656442799.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(42.5345, -83.4562)",Inverness,Mississippi,Sunflower County,US
2973,c064d8,ACA789,Canada,-104.9084,37.992,11582.4,False,220.6,251.65,0.0,12176.76,1656442799.0,ACA,Air Canada,P,,737-8,,737-8,176.0,"(37.992, -104.9084)",Manchester,Kentucky,Clay County,US
2974,76cdb3,SIA52,Singapore,-90.5627,33.3132,12192.0,False,231.21,237.72,0.0,12809.22,1656442799.0,SIA,Singapore Airlines,P,AIRBUS,A350 941,L2J,A350-9,288.0,"(33.3132, -90.5627)",Sharjah,Ash Shariqah,,AE
2975,a31216,UAL2250,United States,-83.8303,37.1514,11887.2,False,258.66,53.08,0.0,12420.6,1656442799.0,UAL,United Airlines,U,BOEING,737-724,L2J,737-7,149.0,"(37.1514, -83.8303)",Vega,Texas,Oldham County,US
2976,394a01,AFR662,France,55.3487,25.2571,,True,4.37,258.75,,,1656442799.0,AFR,Air France,P,BOEING,777 328ER,L2J,777-3,486.0,"(25.2571, 55.3487)",Corsicana,Texas,Navarro County,US
2977,a05b78,DAL321,United States,-102.514,35.2187,10058.4,False,246.54,88.21,0.0,10637.52,1656442799.0,DAL,Delta Air Lines,P,AIRBUS,A321-211,,A321-2,199.0,"(35.2187, -102.514)",Levet,Centre,Departement du Cher,FR
2978,394a06,AFR636,France,-96.6,32.0303,9144.0,False,264.46,171.95,0.0,9715.5,1656442799.0,AFR,Air France,P,BOEING,777-328ER,L2J,777-3,486.0,"(32.0303, -96.6)",Kattivakkam,Tamil Nadu,Thiruvallur,IN
2979,39ad00,AFR89YR,France,2.3921,46.8957,5791.2,False,141.09,182.51,0.0,6057.9,1656442799.0,AFR,Air France,P,ATR,42-500,L2T,,180.0,"(46.8957, 2.3921)",Konarka,Odisha,Puri,IN
2980,76cdaa,SIA378,Singapore,81.8918,13.4839,10088.88,False,270.56,296.66,4.55,10637.52,1656442799.0,SIA,Singapore Airlines,P,AIRBUS,A350 941,L2J,A350-9,288.0,"(13.4839, 81.8918)",Kingsford Heights,Indiana,LaPorte County,US
2981,76cdab,SIA365,Singapore,87.5877,18.5272,11887.2,False,237.19,135.7,0.0,12588.24,1656442799.0,SIA,Singapore Airlines,P,AIRBUS,A350 941,L2J,A350-9,288.0,"(18.5272, 87.5877)",Anchorage,Alaska,Anchorage Municipality,US
2982,a6dff9,GJS4190,United States,-86.7639,41.5056,4587.24,False,183.71,335.52,-13.66,4762.5,1656442799.0,GJS,GoJet Airlines,P,BOMBARDIER INC,CL-600-2C11,,CRJ700,55.0,"(41.5056, -86.7639)",Managua,Managua,,NI
2983,acf0d8,ASA383,United States,-149.7488,60.9981,3009.9,False,158.78,305.9,-2.93,3101.34,1656442799.0,ASA,Alaska Airlines,P,BOEING,737-9,,737-9,48.0,"(60.9981, -149.7488)",Kirksville,Missouri,Adair County,US
2984,0d06e5,SLI651,Mexico,-86.1776,12.1426,,True,172.88,276.32,8.45,,1656442799.0,SLI,Aerolitoral,P,EMBRAER,EMB-190 LR,L2J,ERJ-190,102.0,"(12.1426, -86.1776)",Port Alberni,British Columbia,,CA
2985,a252ae,AAY822,United States,-92.6256,40.3554,9144.0,False,183.77,326.53,0.0,9555.48,1656442799.0,AAY,Allegiant Air,P,AIRBUS,A320-214,L2J,A320,182.0,"(40.3554, -92.6256)",Prestatyn,Wales,Denbighshire,GB
2986,c0174f,ACA064,Canada,-124.9205,49.092,4937.76,False,192.07,73.51,-7.15,4869.18,1656442799.0,ACA,Air Canada,P,BOEING,777-333ER (Boeing),L2J,777-3,486.0,"(49.092, -124.9205)",Sharon Springs,Kansas,Wallace County,US
2987,a8ac35,UAL934,United States,-3.4809,53.5446,11285.22,False,231.32,125.95,0.0,11452.86,1656442799.0,UAL,United Airlines,U,BOEING,767-322,L2J,767-3,330.0,"(53.5446, -3.4809)",Benningen,Bavaria,Swabia,DE
2988,a9df2f,SWA2934,United States,-102.0142,38.9782,11887.2,False,247.82,117.58,-0.98,12390.12,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(38.9782, -102.0142)",Saint Peter Port,St Peter Port,,GG
2989,4ca566,RYR6KB,Ireland,10.2001,47.9731,731.52,False,71.73,59.39,-3.58,830.58,1656442799.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(47.9731, 10.2001)",Marseille 09,Provence-Alpes-Cote d'Azur,Departement des Bouches-du-Rhone,FR
2990,4ca565,RYR31GG,Ireland,-2.5217,49.5374,11277.6,False,203.3,204.36,0.0,11551.92,1656442799.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(49.5374, -2.5217)",Sabana de La Mar,Hato Mayor,,DO
2991,4ca564,RYR36LD,Ireland,5.4608,43.1926,11277.6,False,209.59,232.68,0.0,11125.2,1656442799.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(43.1926, 5.4608)",Owase,Mie,,JP
2992,ac407d,AAL1840,United States,-69.3898,19.1187,5494.02,False,190.49,120.51,-9.43,5882.64,1656442799.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(19.1187, -69.3898)",Egmond aan Zee,North Holland,Gemeente Bergen,NL
2993,76cdba,SIA37,Singapore,135.9176,34.0681,12192.0,False,266.72,229.46,0.0,12976.86,1656442799.0,SIA,Singapore Airlines,P,AIRBUS,A350-941,L2J,A350-9,288.0,"(34.0681, 135.9176)",Niederzier,North Rhine-Westphalia,Regierungsbezirk Koln,DE
2994,4ca569,RYR453A,Ireland,3.9631,52.7545,10668.0,False,237.72,95.46,-0.33,10980.42,1656442799.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(52.7545, 3.9631)",Ormond-by-the-Sea,Florida,Volusia County,US
2995,4ca567,RYR226X,Ireland,6.4975,50.8601,8816.34,False,0.0,329.06,,9144.0,1656442799.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(50.8601, 6.4975)",Cabin John,Maryland,Montgomery County,US
2996,a3b05d,FFT1215,United States,-80.8625,29.4304,5577.84,False,213.62,165.5,-10.08,5913.12,1656442799.0,FFT,Frontier Airlines,B,AIRBUS,A320-251N,,A320,209.00000000000003,"(29.4304, -80.8625)",Florence,Arizona,Pinal County,US
2997,aa3994,AAL2149,United States,-77.1452,38.9662,594.36,False,87.41,317.86,7.8,655.32,1656442799.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A319-112,L2J,A319,179.0,"(38.9662, -77.1452)",Lewisville,Texas,Denton County,US
2998,a7f3ab,NKS461,United States,-111.3608,32.9831,10370.82,False,227.08,291.39,-0.33,11010.9,1656442799.0,NKS,Spirit Airlines,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(32.9831, -111.3608)",Isabela,Isabela,,PR
2999,a959df,SKW3029,United States,-97.0244,33.0461,838.2,False,111.8,193.84,-0.65,929.64,1656442799.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(33.0461, -97.0244)",Jamaica,New York,Queens County,US
3000,a37eb0,AAL598,United States,-67.1427,19.46,10363.2,False,233.27,300.92,-0.33,10988.04,1656442799.0,AAL,American Airlines,P,BOEING,737-8,,737-8,185.0,"(19.46, -67.1427)",Fort Irwin,California,San Bernardino County,US
3001,a85c3e,JBU1452,United States,-73.79,40.6577,-30.48,False,71.21,119.9,-3.25,7.62,1656442799.0,JBU,Jetblue Airways,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(40.6577, -73.79)",Euharlee,Georgia,Bartow County,US
3002,ad1e05,SWA311,United States,-116.559,34.9428,8229.6,False,240.79,38.76,0.0,8747.76,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(34.9428, -116.559)",Apple Valley,California,San Bernardino County,US
3003,a07579,DAL2485,United States,-84.9082,34.0791,3787.14,False,158.37,142.13,-8.13,4015.74,1656442799.0,DAL,Delta Air Lines,P,AIRBUS,A321-211,,A321-2,199.0,"(34.0791, -84.9082)",Salem,Missouri,Dent County,US
3004,a1cb05,JBU424,United States,-117.154,34.6697,7665.72,False,206.32,55.87,7.8,7993.38,1656442799.0,JBU,Jetblue Airways,B,AIRBUS,A321-271NX,,A321-2,270.6,"(34.6697, -117.154)",Ellerbe,North Carolina,Richmond County,US
3005,aa1f5a,SKW206Y,United States,-91.5136,37.7044,11277.6,False,250.31,58.53,0.0,11780.52,1656442799.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(37.7044, -91.5136)",Mountville,Pennsylvania,Lancaster County,US
3006,a790b3,JBU2274,United States,-79.7017,35.1036,10675.62,False,253.75,31.4,0.0,11262.36,1656442799.0,JBU,Jetblue Airways,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(35.1036, -79.7017)",Oakland,Iowa,Pottawattamie County,US
3007,a33843,JBU207,United States,-76.4579,40.043,10972.8,False,189.23,232.29,0.0,11346.18,1656442799.0,JBU,Jetblue Airways,B,AIRBUS CANADA LP,BD-500-1A11,,A220-3,168.3,"(40.043, -76.4579)",Tuen Mun,Tuen Mun,,HK
3008,ab8ca5,SCX8292,United States,-95.3015,41.3125,3291.84,False,174.92,83.75,0.0,3467.1,1656442799.0,SCX,Sun Country Airlines,B,BOEING,737-82R,,737-8,163.9,"(41.3125, -95.3015)",Carson,North Dakota,Grant County,US
3009,780217,CPA006,China,113.9973,22.3281,685.8,False,107.05,72.09,4.88,609.6,1656442799.0,CPA,Cathay Pacific,U+,BOEING,747 467ERF,L4J,747-4,435.0,"(22.3281, 113.9973)",Grand Isle,Louisiana,Jefferson Parish,US
3010,a6ce36,ASA30,United States,-101.304,46.6782,10668.0,False,266.06,100.81,0.0,11041.38,1656442799.0,ASA,Alaska Airlines,P,BOEING,737-890,L2J,737-8,149.0,"(46.6782, -101.304)",Florenceville-Bristol,New Brunswick,,CA
3011,a0628f,AAL1082,United States,-89.981,29.1015,10668.0,False,241.1,108.67,0.33,11300.46,1656442799.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(29.1015, -89.981)",Buckeye,Arizona,Maricopa County,US
3012,c01734,ACA891,Canada,-66.777,46.925,10972.8,False,225.71,255.62,0.0,11239.5,1656442799.0,ACA,Air Canada,P,BOEING,777-333ER (Boeing),L2J,777-3,486.0,"(46.925, -66.777)",Fraccionamiento del Valle,Baja California,Ensenada,MX
3013,ad36a8,SWA146,United States,-112.727,33.3132,11582.4,False,231.36,286.14,0.0,12252.96,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(33.3132, -112.727)",La Plata,Maryland,Charles County,US
3014,a43e5c,UAL797,United States,-115.9732,31.5166,11277.6,False,239.74,142.76,0.0,11963.4,1656442799.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(31.5166, -115.9732)",Broadus,Montana,Powder River County,US
3015,aa8864,SWA1594,United States,-77.0117,38.5469,1203.96,False,136.85,359.57,-6.18,1371.6,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(38.5469, -77.0117)",Beacon Square,Florida,Pasco County,US
3016,a5521c,ASA1472,United States,-105.2392,45.5557,10668.0,False,253.71,105.16,0.0,11125.2,1656442799.0,ASA,Alaska Airlines,P,BOEING,737-990ER,L2J,737-9,222.0,"(45.5557, -105.2392)",Keystone,Colorado,Summit County,US
3017,a42b32,DAL2462,United States,-83.1304,28.1937,10965.18,False,238.56,3.21,0.0,11628.12,1656442799.0,DAL,Delta Air Lines,P,AIRBUS,A319-114,L2J,A319,145.0,"(28.1937, -83.1304)",Rainier,Washington,Thurston County,US
3018,a7db08,NKS1244,United States,-106.016,39.6404,7703.82,False,213.23,259.86,4.55,8168.64,1656442799.0,NKS,Spirit Airlines,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(39.6404, -106.016)",Charny,Ile-de-France,Departement de Seine-et-Marne,FR
3019,a44548,DAL837,United States,-122.6409,46.8679,4693.92,False,181.83,37.87,-7.8,4800.6,1656442799.0,DAL,Delta Air Lines,P,BOEING,737-832,L2J,737-8,189.0,"(46.8679, -122.6409)",Stuarts Draft,Virginia,Augusta County,US
3020,394a0d,AFR4147,France,2.7628,49.0033,685.8,False,80.49,265.6,-3.9,792.48,1656442799.0,AFR,Air France,P,BOEING,777 328ER,L2J,777-3,486.0,"(49.0033, 2.7628)",Port Hawkesbury,Nova Scotia,,CA
3021,a43e60,UAL730,United States,-79.1361,37.8366,10972.8,False,201.02,227.7,0.0,11475.72,1656442799.0,UAL,United Airlines,U,BOEING,737-8,,737-8,185.0,"(37.8366, -79.1361)",Santa Marinella,Latium,Citta metropolitana di Roma Capitale,IT
3022,394a0b,AFR006,France,-60.8542,43.7379,10972.8,False,233.16,258.42,0.0,11506.2,1656442799.0,AFR,Air France,P,BOEING,Boeing 777-328(ER),L2J,777-3,486.0,"(43.7379, -60.8542)",Civray-de-Touraine,Centre,Departement d'Indre-et-Loire,FR
3023,4ca56f,RYR7X,Ireland,11.8805,42.0402,3055.62,False,214.89,69.4,-13.0,3444.24,1656442799.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(42.0402, 11.8805)",Begamganj,Madhya Pradesh,Raisen,IN
3024,4ca56e,RYR96UW,Ireland,1.0275,47.2769,11277.6,False,227.29,171.54,0.0,11681.46,1656442799.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(47.2769, 1.0275)",Brewster,Washington,Okanogan County,US
3025,75044c,MAS3,Malaysia,78.2779,23.6337,11887.2,False,244.85,134.06,0.0,12664.44,1656442799.0,MAS,Malaysia Airlines,U,,,,,180.0,"(23.6337, 78.2779)",Sainte-Foy-l'Argentiere,Rhone-Alpes,Departement du Rhone,FR
3026,a44544,UAL1797,United States,-119.8894,48.0276,10972.8,False,223.92,301.28,0.33,11239.5,1656442799.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(48.0276, -119.8894)",Harburg,Hamburg,,DE
3027,4ca56b,RYR6NN,Ireland,4.4658,45.7017,11125.2,False,228.97,354.46,3.58,11551.92,1656442799.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(45.7017, 4.4658)",Meneou,Larnaka,,CY
3028,4ca56a,RYR36ST,Ireland,10.0442,53.4702,11887.2,False,237.27,43.42,-0.33,12268.2,1656442799.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(53.4702, 10.0442)",Meneou,Larnaka,,CY
3029,4074b5,EZY17PZ,United Kingdom,33.6114,34.8686,,True,1.03,286.88,,,1656442799.0,EZY,EasyJet Europe,B,,,,,198.00000000000003,"(34.8686, 33.6114)",Skatepark,Ontario,,CA
3030,4074b5,EZY17PZ,United Kingdom,33.6114,34.8686,,True,1.03,286.88,,,1656442799.0,EZY,EasyJet,B,,,,,198.00000000000003,"(34.8686, 33.6114)",Plessisville,Quebec,Mauricie,CA
3031,c01753,ACA855,Canada,-76.8778,44.8613,10972.8,False,225.71,228.97,0.0,11155.68,1656442799.0,ACA,Air Canada,P,BOEING,777-333ER (Boeing),L2J,777-3,486.0,"(44.8613, -76.8778)",Burney,California,Shasta County,US
3032,c01759,ACA873,Canada,-71.5968,46.1922,10972.8,False,226.97,255.43,0.0,11148.06,1656442799.0,ACA,Air Canada,P,BOEING,777-333ER (Boeing),L2J,777-3,486.0,"(46.1922, -71.5968)",Magnolia,Arkansas,Columbia County,US
3033,a622bc,ASA498,United States,-121.4111,41.3275,10363.2,False,235.26,340.85,-0.33,10828.02,1656442799.0,ASA,Alaska Airlines,P,BOEING,737-990ER,L2J,737-9,222.0,"(41.3275, -121.4111)",Shepherdsville,Kentucky,Bullitt County,US
3034,ad2fcd,NKS339,United States,-93.0667,33.2826,10972.8,False,213.71,282.23,0.33,11597.64,1656442799.0,NKS,Spirit Airlines,B,AIRBUS,A320-271N,,A320,209.00000000000003,"(33.2826, -93.0667)",Hebron,Illinois,McHenry County,US
3035,abdcb5,ASH6101,United States,-85.7555,38.0095,640.08,False,95.84,83.22,-3.25,800.1,1656442799.0,ASH,Mesa Airlines,P,EMBRAER S A,ERJ 170-200 LR,L2J,ERJ-170,88.0,"(38.0095, -85.7555)",Tuim,Khakasiya,,RU
3036,abdcb7,ASH6112,United States,-88.3802,42.4575,4122.42,False,166.99,352.74,-10.4,4290.06,1656442799.0,ASH,Mesa Airlines,P,EMBRAER S A,ERJ 170-200 LR,L2J,ERJ-170,88.0,"(42.4575, -88.3802)",Comer,Georgia,Madison County,US
3037,780e99,CHH7926,China,89.8609,54.374,11887.2,False,250.57,124.38,0.0,12062.46,1656442799.0,CHH,Hainan Airlines,P,AIRBUS,A330 343E,L2J,A330-3,347.0,"(54.374, 89.8609)",Cashton,Wisconsin,Monroe County,US
3038,a9704d,DAL917,United States,-83.1091,33.985,8039.1,False,240.12,71.25,6.18,8496.3,1656442799.0,DAL,Delta Air Lines,P,BOEING,757-2Q8,L2J,757-2,178.0,"(33.985, -83.1091)",Cashton,Wisconsin,Monroe County,US
3039,adcf2b,,United States,-90.7506,43.7913,1158.24,False,60.95,21.8,0.0,1211.58,1656442799.0,,FlyMontserrat,P,CESSNA,172P,,,4.0,"(43.7913, -90.7506)",Minco,Oklahoma,Grady County,US
3040,adcf2b,,United States,-90.7506,43.7913,1158.24,False,60.95,21.8,0.0,1211.58,1656442799.0,,Lulutai Airlines,P,CESSNA,172P,,,4.0,"(43.7913, -90.7506)",Brady,Texas,McCulloch County,US
3041,a528d6,SWA167,United States,-98.0297,35.2647,3520.44,False,147.94,86.41,-6.83,3749.04,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(35.2647, -98.0297)",Key Biscayne,Florida,Miami-Dade County,US
3042,ab8cda,ASA1400,United States,-99.2028,31.1922,7825.74,False,213.06,137.84,-5.2,8336.28,1656442799.0,ASA,Alaska Airlines,P,AIRBUS,A320-214,L2J,A320,182.0,"(31.1922, -99.2028)",North Beach Haven,New Jersey,Ocean County,US
3043,abefdd,SWA273,United States,-79.7822,25.4436,10363.2,False,240.52,331.79,0.0,10942.32,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(25.4436, -79.7822)",Monahans,Texas,Ward County,US
3044,a97075,VXP305,United States,-74.0705,39.4442,10187.94,False,203.91,218.55,0.0,10645.14,1656442799.0,VXP,Avelo Airlines,B,,,,,198.00000000000003,"(39.4442, -74.0705)",Redan,Georgia,DeKalb County,US
3045,a515ad,AAL354,United States,-103.1344,31.5888,9745.98,False,238.71,278.43,0.33,10355.58,1656442799.0,AAL,American Airlines,P,AIRBUS,A321-253NX,,A321-2,222.0,"(31.5888, -103.1344)",New Buffalo,Michigan,Berrien County,US
3046,acc961,DAL2451,United States,-84.1787,33.7525,2613.66,False,148.68,359.8,10.08,2781.3,1656442799.0,DAL,Delta Air Lines,P,BOEING,717-200,L2J,717,100.0,"(33.7525, -84.1787)",Grabill,Indiana,Allen County,US
3047,a44591,DAL1681,United States,-86.8186,41.8172,11277.6,False,258.14,116.26,-0.33,11590.02,1656442799.0,DAL,Delta Air Lines,P,BOEING,737-832,L2J,737-8,189.0,"(41.8172, -86.8186)",Kattivakkam,Tamil Nadu,Thiruvallur,IN
3048,aca309,AAL2445,United States,-84.9828,41.1838,7924.8,False,234.6,346.82,0.0,8214.36,1656442799.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(41.1838, -84.9828)",Alachua,Florida,Alachua County,US
3049,750449,MAS2,Malaysia,82.7396,13.0663,10972.8,False,270.1,296.71,0.0,11574.78,1656442799.0,MAS,Malaysia Airlines,U,,,,,180.0,"(13.0663, 82.7396)",Winfield,Kansas,Cowley County,US
3050,a70812,JIA5628,United States,-82.3977,29.8148,548.64,False,105.81,283.5,-0.33,609.6,1656442799.0,JIA,PSA Airlines,P,BOMBARDIER INC,CL-600-2D24,L2J,CRJ900,95.0,"(29.8148, -82.3977)",Zaventem,Flanders,Provincie Vlaams-Brabant,BE
