,icao24,callsign,origin_country,long,lat,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,time,callsign_carrier,carrier_company,carrier_type,manufacturericao,model,icaoaircrafttype,model_no_stripped,avg_no_seats,coord,city_name,reg_admin1,reg_admin2,country_cc
2435,3463c6,,Spain,23.8399,37.8382,678.18,False,81.59,36.8,-3.58,777.24,1656442561,,FlyMontserrat,P,,,,,180.0,"(37.8382, 23.8399)",Kitsi,Attica,Nomarchia Anatolikis Attikis,GR
2436,3463c6,,Spain,23.8399,37.8382,678.18,False,81.59,36.8,-3.58,777.24,1656442561,,Lulutai Airlines,P,,,,,180.0,"(37.8382, 23.8399)",Kitsi,Attica,Nomarchia Anatolikis Attikis,GR
2437,501c1d,SDR48KJ,Croatia,19.3657,45.5021,11582.4,False,215.47,327.18,0.0,12123.42,1656442561,SDR,Sundair,C,,,,,180.0,"(45.5021, 19.3657)",Odzaci,Autonomna Pokrajina Vojvodina,Zapadnobacki Okrug,RS
2438,abec4d,SWA610,United States,-118.5192,33.8712,944.88,False,136.24,221.94,8.78,975.36,1656442561,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(33.8712, -118.5192)",Manhattan Beach,California,Los Angeles County,US
2439,aa963e,SWA2538,United States,-104.6612,39.7726,2011.68,False,173.74,156.62,-7.48,2308.86,1656442561,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(39.7726, -104.6612)",Aurora,Colorado,Adams County,US
2440,abf32f,SWA935,United States,-121.9231,37.3627,,True,0.0,47.81,,,1656442561,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(37.3627, -121.9231)",Santa Clara,California,Santa Clara County,US
2441,4ab564,BRX157,Sweden,18.1866,59.1868,1158.24,False,132.88,35.23,-7.48,1242.06,1656442561,BRX,Braathens Regional Airways,P,ATR,ATR 72 600,L2T,ATR 7,66.0,"(59.1868, 18.1866)",Haninge,Stockholm,Haninge Kommun,SE
2442,76cd03,SIA511,Singapore,82.0556,12.459,11887.2,False,233.61,108.75,0.0,12512.04,1656442561,SIA,Singapore Airlines,P,AIRBUS,A350-941,L2J,A350-9,288.0,"(12.459, 82.0556)",Neelankarai,Tamil Nadu,Kancheepuram,IN
2443,a4ae48,SKW3397,United States,-111.9028,40.0818,5638.8,False,181.21,169.2,9.75,5974.08,1656442561,SKW,SkyWest Airlines,P,EMBRAER S A,ERJ 170-200 LR,,ERJ-170,88.0,"(40.0818, -111.9028)",Genola,Utah,Utah County,US
2444,ad8cec,AAL990,United States,-109.2669,32.6158,9654.54,False,246.8,103.75,2.28,10149.84,1656442561,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(32.6158, -109.2669)",Clifton,Arizona,Greenlee County,US
2445,501020,AWT224,Albania,16.8925,43.3486,10652.76,False,226.77,126.79,0.0,,1656442561,AWT,Albawings,B,,,,,198.00000000000003,"(43.3486, 16.8925)",Donja Brela,Splitsko-Dalmatinska,,HR
2446,501021,ABN2009,Albania,10.3645,43.655,167.64,False,179.69,281.73,-4.88,487.68,1656442561,ABN,Air Albania,P,,,,,180.0,"(43.655, 10.3645)",Pisa,Tuscany,Province of Pisa,IT
2447,e48232,GLO2093,Brazil,-45.6857,-23.7551,11269.98,False,235.48,66.57,0.0,11864.34,1656442561,GLO,Gol Linhas Aéreas,B,BOEING,737NG 76N/W,L2J,737-7,151.8,"(-23.7551, -45.6857)",Sao Sebastiao,Sao Paulo,Sao Sebastiao,BR
2448,4078fd,EXS8CK,United Kingdom,11.0546,48.78,11277.6,False,209.95,136.29,0.0,11750.04,1656442561,EXS,Jet2.com,B,BOEING,737-8AL,L2J,737-8,193.60000000000002,"(48.78, 11.0546)",Rennertshofen,Bavaria,Upper Bavaria,DE
2449,4078fe,EXS27N,United Kingdom,26.6046,39.9966,10668.0,False,266.65,135.55,0.0,11117.58,1656442561,EXS,Jet2.com,B,,,,,198.00000000000003,"(39.9966, 26.6046)",Kirazli,Canakkale,,TR
2450,341646,IBE30SY,Spain,-0.6146,40.8723,8839.2,False,230.47,269.87,0.0,9304.02,1656442561,IBE,Iberia,P,AIRBUS,A321 212,L2J,A321-2,201.0,"(40.8723, -0.6146)",Estercuel,Aragon,Provincia de Teruel,ES
2451,341646,IBE30SY,Spain,-0.6146,40.8723,8839.2,False,230.47,269.87,0.0,9304.02,1656442561,IBE,Level (Fluggesellschaft),B,AIRBUS,A321 212,L2J,A321-2,221.10000000000002,"(40.8723, -0.6146)",Estercuel,Aragon,Provincia de Teruel,ES
2452,a8c094,NKS2700,United States,-97.0546,32.9269,182.88,False,82.83,180.36,-4.23,289.56,1656442561,NKS,Spirit Airlines,B,AIRBUS,A321-231,L2J,A321-2,416.90000000000003,"(32.9269, -97.0546)",Grapevine,Texas,Tarrant County,US
2453,a5ce40,SWA2740,United States,-111.9938,33.4344,,True,0.0,275.62,,,1656442561,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(33.4344, -111.9938)",Tempe Junction,Arizona,Maricopa County,US
2454,a4fbb4,AWI3879,United States,-84.7439,42.8671,9532.62,False,203.13,278.01,0.33,9791.7,1656442561,AWI,Air Wisconsin,P,BOMBARDIER INC,CL-600-2B19,L2J,CRJ200,55.0,"(42.8671, -84.7439)",Wacousta,Michigan,Clinton County,US
2455,4078f0,EZY31CQ,United Kingdom,22.5241,43.2757,10652.76,False,236.57,112.77,0.0,11155.68,1656442561,EZY,EasyJet Europe,B,,,,,198.00000000000003,"(43.2757, 22.5241)",Pirot,Central Serbia,Pirotski Okrug,RS
2456,4078f0,EZY31CQ,United Kingdom,22.5241,43.2757,10652.76,False,236.57,112.77,0.0,11155.68,1656442561,EZY,EasyJet,B,,,,,198.00000000000003,"(43.2757, 22.5241)",Pirot,Central Serbia,Pirotski Okrug,RS
2457,3c48cf,EWG4JE,Germany,3.5402,39.8686,3909.06,False,142.53,181.24,-3.9,4191.0,1656442561,EWG,Eurowings,P,AIRBUS,A320 214,L2J,A320,164.0,"(39.8686, 3.5402)",Capdepera,Balearic Islands,Illes Balears,ES
2458,e48e78,GLO1490,Brazil,-46.7791,-23.573,1714.5,False,123.16,289.27,5.85,1676.4,1656442561,GLO,Gol Linhas Aéreas,B,BOEING,737NG 8EH/W,L2J,737-8,193.60000000000002,"(-23.573, -46.7791)",Osasco,Sao Paulo,Osasco,BR
2459,ae03cb,TRACTR1,United States,-119.0248,34.2935,2141.22,False,143.46,61.05,0.65,2270.76,1656442561,TRA,Transavia Airlines,P,ROCKWELL,KC-130T Hercules,L4T,,180.0,"(34.2935, -119.0248)",Santa Paula,California,Ventura County,US
2460,ac60ef,SKW4097,United States,-93.4122,44.8439,2788.92,False,150.19,72.87,-6.83,2895.6,1656442561,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2D24,L2J,CRJ900,95.0,"(44.8439, -93.4122)",Eden Prairie,Minnesota,Hennepin County,US
2461,3c48d0,EWG1VM,Germany,12.2961,47.4032,10957.56,False,227.3,20.81,0.0,11430.0,1656442561,EWG,Eurowings,P,AIRBUS,A320 214,L2J,A320,164.0,"(47.4032, 12.2961)",Kirchberg in Tirol,Tyrol,Politischer Bezirk Kitzbuhel,AT
2462,5083df,CAI9Q,Ukraine,27.2207,41.1747,11277.6,False,247.31,145.25,0.0,11734.8,1656442561,CAI,Corendon Airlines,B,,,,,198.00000000000003,"(41.1747, 27.2207)",Dambaslar,Tekirdag,,TR
2463,5083de,CAI9422,Ukraine,11.1107,50.1033,11277.6,False,220.4,126.36,-0.33,11734.8,1656442561,CAI,Corendon Airlines,B,,,,,198.00000000000003,"(50.1033, 11.1107)",Michelau,Bavaria,Upper Franconia,DE
2464,76cd41,SIA392,Singapore,97.1807,4.9072,11582.4,False,269.99,298.32,0.33,12252.96,1656442561,SIA,Singapore Airlines,P,AIRBUS,A350-941,L2J,A350-9,288.0,"(4.9072, 97.1807)",Matangkuli,Aceh,,ID
2465,76cd43,SIA8895,Singapore,1.3509,43.6321,,True,0.0,53.44,,,1656442561,SIA,Singapore Airlines,P,,,,,180.0,"(43.6321, 1.3509)",Colomiers,Midi-Pyrenees,Departement de la Haute-Garonne,FR
2466,76cd42,SIA47,Singapore,-156.4283,57.8142,10972.8,False,249.69,276.74,0.0,11155.68,1656442561,SIA,Singapore Airlines,P,AIRBUS,A350-941,L2J,A350-9,288.0,"(57.8142, -156.4283)",Dillingham,Alaska,Dillingham Census Area,US
2467,a655d7,VOI410,United States,-116.4987,32.1157,5981.7,False,195.96,128.28,8.78,6362.7,1656442561,VOI,Volaris,P,AIRBUS,A320-233,L2J,A320,300.0,"(32.1157, -116.4987)",Rancho Verde,Baja California,Ensenada,MX
2468,a7fb7d,SKW3247,United States,-114.6051,35.5305,10972.8,False,218.17,304.14,0.0,11635.74,1656442561,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2C10,,,80.0,"(35.5305, -114.6051)",Dolan Springs,Arizona,Mohave County,US
2469,a37a02,FFT48,United States,-78.4354,29.3956,11285.22,False,228.11,8.95,0.0,11940.54,1656442561,FFT,Frontier Airlines,B,AIRBUS,A320-251N,L2J,A320,209.00000000000003,"(29.3956, -78.4354)",Cape Canaveral,Florida,Brevard County,US
2470,a53725,QXE2542,United States,-119.0641,50.3105,7620.0,False,197.18,45.85,0.0,7840.98,1656442561,QXE,Horizon Air,P,BOMBARDIER INC,DHC-8-402,L2T,Q-400,70.0,"(50.3105, -119.0641)",Lumby,British Columbia,,CA
2471,a19ab1,AAY993,United States,-97.5449,38.7555,11277.6,False,239.75,66.07,0.0,11780.52,1656442561,AAY,Allegiant Air,P,AIRBUS,A320-214,,A320,182.0,"(38.7555, -97.5449)",Salina,Kansas,Saline County,US
2472,406696,TOM314,United Kingdom,11.1512,49.6799,10668.0,False,220.7,127.14,0.0,11125.2,1656442561,TOM,TUI Airways,C,BOEING,BOEING 737-8K5,L2J,737-8,176.0,"(49.6799, 11.1512)",Kunreuth,Bavaria,Upper Franconia,DE
2473,aaa9b6,SWA44,United States,-111.5149,32.7785,11887.2,False,237.81,100.85,0.0,12565.38,1656442561,SWA,Southwest Airlines,B,BOEING,737-7Q8,,737-7,163.9,"(32.7785, -111.5149)",Eloy,Arizona,Pinal County,US
2474,e480f9,TAM3095,Brazil,-47.2597,-22.8765,5951.22,False,202.34,124.54,-7.8,6309.36,1656442561,TAM,LATAM Airlines Brasil,P,AIRBUS,A320 214,L2J,A320,164.0,"(-22.8765, -47.2597)",Hortolandia,Sao Paulo,Hortolandia,BR
2475,a01a4e,KAP1031,United States,-70.876,42.7982,1767.84,False,79.06,198.2,0.65,1821.18,1656442561,KAP,Cape Air,P,CESSNA,402C,,402C,10.0,"(42.7982, -70.876)",Newburyport,Massachusetts,Essex County,US
2476,461fa7,BAW64VC,Finland,0.0456,39.9701,6217.92,False,216.59,15.85,8.45,6598.92,1656442561,BAW,British Airways,P,,,,,180.0,"(39.9701, 0.0456)",Castello de la Plana,Valencia,Provincia de Castello,ES
2477,461fa8,FIN7GR,Finland,9.5253,55.0676,10965.18,False,232.14,232.29,0.0,11308.08,1656442561,FIN,Finnair,P,,,,,180.0,"(55.0676, 9.5253)",Lojt Kirkeby,South Denmark,Aabenraa Kommune,DK
2478,461fa2,BAW875,Finland,1.0648,51.712,5280.66,False,181.62,263.82,-9.1,5478.78,1656442561,BAW,British Airways,P,AIRBUS,A321 231SL,L2J,A321-2,201.0,"(51.712, 1.0648)",Saint Osyth,England,Essex,GB
2479,461fa4,FIN7NB,Finland,12.1123,44.8067,11582.4,False,248.99,9.75,0.0,12054.84,1656442561,FIN,Finnair,P,AIRBUS,Airbus A321 231SL,L2J,A321-2,201.0,"(44.8067, 12.1123)",Codigoro,Emilia-Romagna,Provincia di Ferrara,IT
2480,461fa5,FIN6AH,Finland,9.4362,48.8854,10721.34,False,255.79,10.43,7.15,11155.68,1656442561,FIN,Finnair,P,AIRBUS,A321 231SL,L2J,A321-2,201.0,"(48.8854, 9.4362)",Allmersbach im Tal,Baden-Wuerttemberg,Regierungsbezirk Stuttgart,DE
2481,461fa0,FIN3YM,Finland,-4.797,36.8778,1508.76,False,232.33,189.05,-13.98,2065.02,1656442561,FIN,Finnair,P,AIRBUS,A321 231SL,L2J,A321-2,201.0,"(36.8778, -4.797)",Carratraca,Andalusia,Provincia de Malaga,ES
2482,461fa1,FIN1675,Finland,14.429,56.3984,9753.6,False,231.38,228.33,0.0,10096.5,1656442561,FIN,Finnair,P,AIRBUS,A321 231SL,L2J,A321-2,201.0,"(56.3984, 14.429)",Lonsboda,Skane,Osby Kommun,SE
2483,40799c,CFE71LK,United Kingdom,-0.171,46.2095,10363.2,False,219.07,349.72,8.45,10767.06,1656442561,CFE,BA CityFlyer,P,,,,,180.0,"(46.2095, -0.171)",Melle,Poitou-Charentes,Departement des Deux-Sevres,FR
2484,40666d,EZY73UD,United Kingdom,19.771,45.1895,11224.26,False,243.89,150.84,-6.5,11780.52,1656442561,EZY,EasyJet Europe,B,AIRBUS,AIRBUS A320-214,L2J,A320,180.4,"(45.1895, 19.771)",Beocin,Autonomna Pokrajina Vojvodina,Juznobacki Okrug,RS
2485,40666d,EZY73UD,United Kingdom,19.771,45.1895,11224.26,False,243.89,150.84,-6.5,11780.52,1656442561,EZY,EasyJet,B,AIRBUS,AIRBUS A320-214,L2J,A320,180.4,"(45.1895, 19.771)",Beocin,Autonomna Pokrajina Vojvodina,Juznobacki Okrug,RS
2486,406673,EZY1996,United Kingdom,-2.217,53.3817,297.18,False,63.63,230.91,-2.6,342.9,1656442561,EZY,EasyJet Europe,B,AIRBUS,AIRBUS A320-214,L2J,A320,180.4,"(53.3817, -2.217)",Cheadle Hulme,England,Borough of Stockport,GB
2487,406673,EZY1996,United Kingdom,-2.217,53.3817,297.18,False,63.63,230.91,-2.6,342.9,1656442561,EZY,EasyJet,B,AIRBUS,AIRBUS A320-214,L2J,A320,180.4,"(53.3817, -2.217)",Cheadle Hulme,England,Borough of Stockport,GB
2488,a82298,NKS1736,United States,-78.7443,28.8397,11269.98,False,230.86,7.43,0.0,11940.54,1656442561,NKS,Spirit Airlines,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(28.8397, -78.7443)",Cape Canaveral,Florida,Brevard County,US
2489,aaa9d8,SWA982,United States,-121.5588,38.5102,2133.6,False,136.49,316.99,-5.53,2270.76,1656442561,SWA,Southwest Airlines,B,BOEING,737-7Q8,,737-7,163.9,"(38.5102, -121.5588)",West Sacramento,California,Yolo County,US
2490,ab79ca,AAL61,United States,-103.5184,36.737,10363.2,False,249.98,316.42,-0.33,10919.46,1656442561,AAL,American Airlines,P,BOEING,787-9,,787-9,422.0,"(36.737, -103.5184)",Clayton,New Mexico,Union County,US
2491,48415e,KLM85R,Kingdom of the Netherlands,6.4941,52.3066,7711.44,False,219.5,86.78,11.05,7940.04,1656442561,KLM,KLM,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(52.3066, 6.4941)",Markelo,Overijssel,Gemeente Hof van Twente,NL
2492,48548e,KLM89F,Kingdom of the Netherlands,5.1162,51.9599,5471.16,False,177.1,164.67,11.38,5722.62,1656442561,KLM,KLM,P,EMBRAER,EMB-175 200STD,L2J,ERJ-175,78.0,"(51.9599, 5.1162)",Vianen,Utrecht,Gemeente Vianen,NL
2493,48415f,KLM26P,Kingdom of the Netherlands,2.8426,49.9161,7696.2,False,247.24,31.9,9.75,7962.9,1656442561,KLM,KLM,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(49.9161, 2.8426)",Peronne,Picardie,Departement de la Somme,FR
2494,a2b10c,UAL2044,United States,-74.269,40.5272,845.82,False,0.77,275.62,,906.78,1656442561,UAL,United Airlines,U,BOEING,737-8,,737-8,185.0,"(40.5272, -74.269)",Perth Amboy,New Jersey,Middlesex County,US
2495,a2b10f,UAL2297,United States,-75.8294,39.4919,7482.84,False,210.85,42.33,-11.7,7833.36,1656442561,UAL,United Airlines,U,BOEING,737-8,,737-8,185.0,"(39.4919, -75.8294)",Elkton,Maryland,Cecil County,US
2496,4a0441,BTI8HM,Romania,13.7878,54.2546,11871.96,False,238.92,54.91,0.0,12268.2,1656442561,BTI,Air Baltic,P,,,,,180.0,"(54.2546, 13.7878)",Ostseebad Gohren,Mecklenburg-Vorpommern,,DE
2497,aaf93e,RPA4683,United States,-78.2793,38.0268,3093.72,False,154.61,97.46,13.33,3230.88,1656442561,RPA,Republic Airline,P,EMBRAER,ERJ 170-100 LR,,ERJ-170,70.0,"(38.0268, -78.2793)",Lake Monticello,Virginia,Fluvanna County,US
2498,4bcda5,SXS9Q,Turkey,19.9167,45.1931,10668.0,False,232.48,135.99,-0.33,11193.78,1656442561,SXS,Sunexpress,P,,,,,180.0,"(45.1931, 19.9167)",Sremski Karlovci,Autonomna Pokrajina Vojvodina,Juznobacki Okrug,RS
2499,a2b112,UAL1768,United States,-76.1395,39.2061,8221.98,False,216.26,30.29,0.33,8587.74,1656442561,UAL,United Airlines,U,BOEING,737-8,,737-8,185.0,"(39.2061, -76.1395)",Chestertown,Maryland,Kent County,US
2500,484162,KLM1033,Kingdom of the Netherlands,4.7272,52.3254,,True,15.43,320.62,,,1656442561,KLM,KLM,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(52.3254, 4.7272)",Hoofddorp,North Holland,Gemeente Haarlemmermeer,NL
2501,484163,KLM54M,Kingdom of the Netherlands,4.3647,52.4028,1912.62,False,106.55,178.06,-6.5,1996.44,1656442561,KLM,KLM,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(52.4028, 4.3647)",Zandvoort,North Holland,Gemeente Zandvoort,NL
2502,48414d,TRA24Y,Kingdom of the Netherlands,-0.1588,45.7735,11582.4,False,234.81,24.6,0.0,12001.5,1656442561,TRA,Transavia Airlines,P,BOEING,Boeing 737NG 8K2/W,L2J,737-8,176.0,"(45.7735, -0.1588)",Jarnac,Poitou-Charentes,Departement de la Charente,FR
2503,48414c,TRA3L,Kingdom of the Netherlands,13.4183,50.9016,10058.4,False,198.96,108.39,-8.13,6118.86,1656442561,TRA,Transavia Airlines,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(50.9016, 13.4183)",Niederschona,Saxony,,DE
2504,48414e,TRA22N,Kingdom of the Netherlands,-0.679,47.1497,11582.4,False,245.0,34.39,0.0,11932.92,1656442561,TRA,Transavia Airlines,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(47.1497, -0.679)",La Tourlandry,Pays de la Loire,Departement de Maine-et-Loire,FR
2505,aaf960,AAL1957,United States,-97.0259,32.9383,236.22,False,223.04,329.35,-12.03,708.66,1656442561,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(32.9383, -97.0259)",Coppell,Texas,Dallas County,US
2506,a1a458,JBU784,United States,-74.309,39.5484,5737.86,False,229.95,40.28,-11.7,6004.56,1656442561,JBU,Jetblue Airways,B,AIRBUS,A321-271NX,,A321-2,270.6,"(39.5484, -74.309)",Tuckerton,New Jersey,Ocean County,US
2507,7812cf,CCA582,China,87.4029,55.3123,11887.2,False,263.17,122.39,0.33,12031.98,1656442561,CCA,Air China,P,BOEING,787-9,L2J,787-9,341.0,"(55.3123, 87.4029)",Zelenogorskiy,Kemerovo,,RU
2508,a762d3,AAL866,United States,-106.6453,36.8569,10370.82,False,235.2,233.18,0.0,10942.32,1656442561,AAL,American Airlines,P,AIRBUS INDUSTRIE,A321-231,L2J,A321-2,379.0,"(36.8569, -106.6453)",Chama,New Mexico,Rio Arriba County,US
2509,a83569,QXE2052,United States,-122.0867,42.0869,10972.8,False,244.13,2.78,0.0,11445.24,1656442561,QXE,Horizon Air,P,EMBRAER S A,ERJ 170-200 LR,L2J,ERJ-170,88.0,"(42.0869, -122.0867)",Klamath Falls,Oregon,Klamath County,US
2510,34648e,SWN5782,Spain,9.2474,43.0754,6560.82,False,178.62,274.79,8.45,6842.76,1656442561,SWN,West Atlantic Sweden,P,,,,,180.0,"(43.0754, 9.2474)",Brando,Corsica,Departement de la Haute-Corse,FR
2511,ac0c24,SWA2646,United States,-122.981,38.0242,7825.74,False,206.73,238.33,6.18,8237.22,1656442561,SWA,Southwest Airlines,B,BOEING,737-8,,,203.50000000000003,"(38.0242, -122.981)",Inverness,California,Marin County,US
2512,484133,KLM90A,Kingdom of the Netherlands,4.8997,52.3698,2133.6,False,134.41,248.44,-3.25,2217.42,1656442561,KLM,KLM,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(52.3698, 4.8997)",Amsterdam,North Holland,Gemeente Amsterdam,NL
2513,484132,KLM39S,Kingdom of the Netherlands,5.0991,52.3319,3528.06,False,172.11,136.33,15.28,3634.74,1656442561,KLM,KLM,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(52.3319, 5.0991)",Weesp,North Holland,Gemeente Weesp,NL
2514,484135,TRA33P,Kingdom of the Netherlands,-8.5035,40.0783,8945.88,False,206.9,208.03,-11.7,9387.84,1656442561,TRA,Transavia Airlines,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(40.0783, -8.5035)",Condeixa-a-Nova,Coimbra,Condeixa-A-Nova,PT
2515,aacc32,SKW5889,United States,-107.1905,35.7408,10972.8,False,229.39,207.08,0.33,11605.26,1656442561,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(35.7408, -107.1905)",Jemez Pueblo,New Mexico,Sandoval County,US
2516,ac86af,AAL2921,United States,-95.8808,36.2209,160.02,False,132.92,17.8,-2.6,259.08,1656442561,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(36.2209, -95.8808)",Owasso,Oklahoma,Tulsa County,US
2517,ad2c16,NKS396,United States,-83.9624,40.9329,11879.58,False,269.98,96.89,0.0,12268.2,1656442561,NKS,Spirit Airlines,B,AIRBUS,A320-271N,,A320,209.00000000000003,"(40.9329, -83.9624)",Pandora,Ohio,Putnam County,US
2518,471a74,FRF801,Hungary,8.6188,45.8382,4632.96,False,113.65,300.16,3.58,4861.56,1656442561,FRF,Fleet Air International,C,,,,,180.0,"(45.8382, 8.6188)",Monvalle,Lombardy,Provincia di Varese,IT
2519,abf308,SWA235,United States,-88.6543,41.3269,2735.58,False,154.1,56.58,-5.2,2880.36,1656442561,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(41.3269, -88.6543)",Seneca,Illinois,LaSalle County,US
2520,4bcda1,SXS5W,Turkey,1.6149,52.7961,11277.6,False,233.8,112.78,0.0,11590.02,1656442561,SXS,Sunexpress,P,,,,,180.0,"(52.7961, 1.6149)",Martham,England,Norfolk,GB
2521,4ca707,RYR81AV,Ireland,6.3638,43.8468,10835.64,False,220.33,230.4,5.2,11292.84,1656442561,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(43.8468, 6.3638)",Castellane,Provence-Alpes-Cote d'Azur,Departement des Alpes-de-Haute-Provence,FR
2522,e480fa,TAM8016,Brazil,-48.9369,-26.782,10363.2,False,216.31,213.16,0.0,10820.4,1656442561,TAM,LATAM Airlines Brasil,P,AIRBUS,A321 231,L2J,A321-2,201.0,"(-26.782, -48.9369)",Gaspar,Santa Catarina,Gaspar,BR
2523,4ca703,RYR6DJ,Ireland,-8.3407,52.1372,2133.6,False,125.55,238.92,-2.28,2133.6,1656442561,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(52.1372, -8.3407)",Fermoy,Munster,County Cork,IE
2524,4ca704,RYR2ZC,Ireland,21.7394,58.9963,10363.2,False,221.02,236.68,-0.33,10774.68,1656442561,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(58.9963, 21.7394)",Kardla,Hiiumaa,Kaerdla linn,EE
2525,4ca705,RYR9EY,Ireland,0.478,47.103,11582.4,False,237.74,19.73,0.0,11978.64,1656442561,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(47.103, 0.478)",Saint-Epain,Centre,Departement d'Indre-et-Loire,FR
2526,4ca706,RYR143Q,Ireland,5.3311,42.6398,10972.8,False,237.01,25.45,0.0,11445.24,1656442561,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(42.6398, 5.3311)",La Ciotat,Provence-Alpes-Cote d'Azur,Departement des Bouches-du-Rhone,FR
2527,4ca700,RYR9MY,Ireland,-1.5429,52.5234,6964.68,False,186.24,145.12,-6.83,7155.18,1656442561,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(52.5234, -1.5429)",Hartshill,England,Warwickshire,GB
2528,4ca701,RYR9183,Ireland,-3.1423,49.4389,11277.6,False,212.77,163.71,0.0,11544.3,1656442561,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(49.4389, -3.1423)",Pleubian,Brittany,Departement des Cotes-d'Armor,FR
2529,4ca702,RYR7877,Ireland,-3.1321,51.8362,9144.0,False,247.2,310.02,0.0,9326.88,1656442561,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(51.8362, -3.1321)",Gilwern,Wales,Monmouthshire,GB
2530,48411e,KZR922,Kingdom of the Netherlands,11.1054,48.7253,10058.4,False,233.56,115.44,0.33,10485.12,1656442561,KZR,Air Astana,P,BOEING,767 3KYER/W,L2J,767-3,246.0,"(48.7253, 11.1054)",Oberhausen,Bavaria,Upper Bavaria,DE
2531,48411e,KZR922,Kingdom of the Netherlands,11.1054,48.7253,10058.4,False,233.56,115.44,0.33,10485.12,1656442561,KZR,Fly Arystan,B,BOEING,767 3KYER/W,L2J,767-3,270.6,"(48.7253, 11.1054)",Oberhausen,Bavaria,Upper Bavaria,DE
2532,70aa71,RNA433,Nepal,90.1582,24.1229,11277.6,False,238.6,102.96,0.0,12039.6,1656442561,RNA,Nepal Airlines,P,AIRBUS,Airbus A330-243,L2J,A330-2,309.0,"(24.1229, 90.1582)",Mirzapur,Dhaka,,BD
2533,ac741c,AAL2739,United States,-70.2417,13.3951,8877.3,False,236.29,137.38,-5.2,9441.18,1656442561,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(13.3951, -70.2417)",Arasji,,,AW
2534,89405a,GFA130,Bahrain,50.7465,26.478,2156.46,False,147.71,45.85,9.1,2202.18,1656442561,GFA,Gulf Air,P,AIRBUS,A320 214,L2J,A320,164.0,"(26.478, 50.7465)",Al Hadd,Muharraq,,BH
2535,c07ee4,WJA1402,Canada,-112.0486,33.4408,419.1,False,74.6,89.21,-3.25,426.72,1656442561,WJA,Westjet Airlines,B,BOEING,737-7CT (Boeing),L2J,737-7,151.8,"(33.4408, -112.0486)",Phoenix,Arizona,Maricopa County,US
2536,ac24c5,SWA1265,United States,-86.2156,39.6684,1234.44,False,121.87,45.51,-12.68,1546.86,1656442561,SWA,Southwest Airlines,B,BOEING,737-8,,737-8,203.50000000000003,"(39.6684, -86.2156)",Southport,Indiana,Marion County,US
2537,89405d,GFA132,Bahrain,54.9066,25.5703,10050.78,False,228.58,107.82,0.0,10744.2,1656442561,GFA,Gulf Air,P,AIRBUS,A320 214,L2J,A320,164.0,"(25.5703, 54.9066)",Abu Musa,Hormozgan,,IR
2538,346593,MAC822,Spain,1.5176,46.4886,10668.0,False,228.37,190.12,0.0,11094.72,1656442561,MAC,Air Arabia Maroc,B,,,,,198.00000000000003,"(46.4886, 1.5176)",Chantome,Centre,Departement de l'Indre,FR
