,icao24,callsign,origin_country,long,lat,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,time,callsign_carrier,carrier_company,carrier_type,manufacturericao,model,icaoaircrafttype,model_no_stripped,avg_no_seats,coord,city_name,reg_admin1,reg_admin2,country_cc
695,4b5d9b,ATL781,Switzerland,8.5599,47.4498,,True,2.57,185.62,,,1656443035.0,ATL,Atlas Air Service,C,,,,,180.0,"(47.4498, 8.5599)",Glattbrugg / Rohr/Platten-Balsberg,Zurich,Bezirk Buelach,CH
696,3c6475,CFG5VA,Germany,22.0004,41.398,10972.8,False,216.67,319.24,0.0,11483.34,1656443035.0,CFG,Condor Flugdienst,P,,,,,180.0,"(41.398, 22.0004)",Vatasa,Kavadarci,,MK
697,c058cb,ROU1673,Canada,-79.9196,39.2151,10668.0,False,252.09,8.21,0.0,11102.34,1656443035.0,ROU,Air Canada Rouge,P,,,,,180.0,"(39.2151, -79.9196)",Philippi,West Virginia,Barbour County,US
698,3440cd,AEA4050,Spain,-0.6135,38.6005,5867.4,False,191.18,339.03,10.73,6271.26,1656443035.0,AEA,Air Europa,P,EMBRAER,EMB-195 LR,L2J,ERJ-195,111.0,"(38.6005, -0.6135)",Ibi,Valencia,Provincia de Alicante,ES
699,e072d0,ARG1133,Argentina,-8.8507,37.3718,10058.4,False,237.87,214.51,0.0,10591.8,1656443035.0,ARG,Aerolíneas Argentinas,P,AIRBUS,A330 203,L2J,A330-2,309.0,"(37.3718, -8.8507)",Aljezur,Faro,Aljezur,PT
700,a5a6c1,SWA2093,United States,-120.822,35.2822,11277.6,False,236.6,139.94,0.0,11887.2,1656443035.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(35.2822, -120.822)",Los Osos,California,San Luis Obispo County,US
701,a3fccc,,United States,-117.1292,33.5755,,True,2.83,115.31,,,1656443035.0,,FlyMontserrat,P,ROBERT MURRAY,SLING TSI,,SLI-T,4.0,"(33.5755, -117.1292)",Murrieta Hot Springs,California,Riverside County,US
702,a3fccc,,United States,-117.1292,33.5755,,True,2.83,115.31,,,1656443035.0,,Lulutai Airlines,P,ROBERT MURRAY,SLING TSI,,SLI-T,4.0,"(33.5755, -117.1292)",Murrieta Hot Springs,California,Riverside County,US
703,738061,ELY375,Israel,-1.7403,40.0109,11277.6,False,217.87,280.06,0.0,11772.9,1656443035.0,ELY,El Al,U,BOEING,737NG 8BK/W,L2J,737-8,176.0,"(40.0109, -1.7403)",Valdemorillo de la Sierra,Castille-La Mancha,Provincia de Cuenca,ES
704,c07b05,ACA392,Canada,-79.7442,46.7174,10660.38,False,240.05,97.14,-0.33,10782.3,1656443035.0,ACA,Air Canada,P,,A220-371,,A220-3,144.0,"(46.7174, -79.7442)",North Bay,Ontario,Nipissing District,CA
705,a58c2e,ASA475,United States,-122.055,46.7186,6408.42,False,204.66,155.5,10.73,6537.96,1656443035.0,ASA,Alaska Airlines,P,BOEING,737-990ER,L2J,737-9,222.0,"(46.7186, -122.055)",Eatonville,Washington,Pierce County,US
706,3c6483,DLH1307,Germany,8.5719,50.0456,,True,3.09,306.56,,,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(50.0456, 8.5719)",Kelsterbach,Hesse,,DE
707,3c6482,DLH66K,Germany,4.8931,49.2915,9753.6,False,249.22,64.7,0.0,10111.74,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(49.2915, 4.8931)",Sainte-Menehould,Champagne-Ardenne,Departement de la Marne,FR
708,3c6487,DLH31E,Germany,8.6963,49.7991,3642.36,False,165.03,323.24,-4.23,3840.48,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(49.7991, 8.6963)",Seeheim-Jugenheim,Hesse,Regierungsbezirk Darmstadt,DE
709,ab2760,DAL836,United States,-84.2402,33.6335,1630.68,False,143.53,89.59,13.33,1729.74,1656443035.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(33.6335, -84.2402)",Panthersville,Georgia,DeKalb County,US
710,a6d9bf,DAL1972,United States,-113.3685,31.4048,11582.4,False,238.32,293.13,0.0,12245.34,1656443035.0,DAL,Delta Air Lines,P,BOEING,757-251,L2J,757-2,178.0,"(31.4048, -113.3685)",Puerto Penasco,Sonora,Puerto Penasco,MX
711,4068cb,EXS5PH,United Kingdom,-4.9381,37.0466,2011.68,False,129.43,145.36,-2.93,2186.94,1656443035.0,EXS,Jet2.com,B,BOEING,BOEING 737-36N,L2J,737-3,152.9,"(37.0466, -4.9381)",Teba,Andalusia,Provincia de Malaga,ES
712,3c648a,DLH72P,Germany,4.6218,45.7137,10668.0,False,222.74,236.97,0.0,11079.48,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(45.7137, 4.6218)",Thurins,Rhone-Alpes,Departement du Rhone,FR
713,48932b,LOT3825,Poland,19.0065,54.0591,2766.06,False,148.48,337.17,-6.83,2956.56,1656443035.0,LOT,LOT,U+,DE HAVILLAND CANADA,Bombardier DHC-8 402 NG,L2T,Q-400,70.0,"(54.0591, 19.0065)",Malbork,Pomeranian Voivodeship,Powiat malborski,PL
714,495cd0,TOM220P,Portugal,-7.3063,44.1753,12184.38,False,258.05,22.63,0.0,12618.72,1656443035.0,TOM,TUI Airways,C,,,,,180.0,"(44.1753, -7.3063)",Cervo,Galicia,Provincia de Lugo,ES
715,7583ec,PAL104,Philippines,140.8656,33.6715,10058.4,False,253.14,55.6,0.0,10744.2,1656443035.0,PAL,Philippine Airlines,P,BOEING,Boeing 777-300(ER),L2J,777-3,486.0,"(33.6715, 140.8656)",Katsuura,Chiba,,JP
716,3c648e,DLH9KE,Germany,11.9739,48.3418,1889.76,False,125.37,113.2,14.63,2011.68,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(48.3418, 11.9739)",Bockhorn,Bavaria,Upper Bavaria,DE
717,3c648d,DLH3ER,Germany,14.1202,55.9206,10370.82,False,235.14,202.92,0.0,10713.72,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(55.9206, 14.1202)",Norra Asum,Skane,Kristianstads Kommun,SE
718,3c648c,DLH1AV,Germany,12.9975,53.1057,10050.78,False,226.61,2.73,-0.33,10424.16,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(53.1057, 12.9975)",Rheinsberg,Brandenburg,,DE
719,3c648b,DLH3PV,Germany,22.6515,41.005,10668.0,False,254.51,154.63,0.33,11148.06,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(41.005, 22.6515)",Polykastro,Central Macedonia,Nomos Kilkis,GR
720,abbdb3,SKW5520,United States,-116.0808,44.7052,9753.6,False,219.66,305.18,-0.33,10180.32,1656443035.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2B19,L2J,CRJ200,55.0,"(44.7052, -116.0808)",Cascade,Idaho,Valley County,US
721,3c6491,DLH2RA,Germany,11.8794,48.7102,4130.04,False,183.27,187.74,-10.73,4351.02,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(48.7102, 11.8794)",Wildenberg,Bavaria,Lower Bavaria,DE
722,3c6496,DLH64M,Germany,8.3924,50.0119,510.54,False,80.26,69.36,-4.23,617.22,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(50.0119, 8.3924)",Bischofsheim,Hesse,Regierungsbezirk Darmstadt,DE
723,3c6495,DLH44K,Germany,8.508,48.0676,9753.6,False,255.9,12.3,0.0,10172.7,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321 231,L2J,A321-2,201.0,"(48.0676, 8.508)",Villingen-Schwenningen,Baden-Wuerttemberg,Freiburg Region,DE
724,3c6494,DLH2599,Germany,20.9533,39.6904,10668.0,False,223.48,322.58,0.0,11186.16,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A321-231,L2J,A321-2,201.0,"(39.6904, 20.9533)",Katsikas,Epirus,Nomos Ioanninon,GR
725,478698,SAS4730,Norway,1.2958,47.8139,12199.62,False,234.06,6.56,0.0,12595.86,1656443035.0,SAS,SAS Scandinavian Airlines,P,BOEING,737NG 783/W,L2J,737-7,138.0,"(47.8139, 1.2958)",Oucques,Centre,Departement du Loir-et-Cher,FR
726,e072cf,ARG1300,Argentina,-73.8657,40.3847,853.44,False,131.55,328.92,-5.85,929.64,1656443035.0,ARG,Aerolíneas Argentinas,P,AIRBUS,A330 203,L2J,A330-2,309.0,"(40.3847, -73.8657)",Sea Bright,New Jersey,Monmouth County,US
727,3c6427,CFG2ZX,Germany,-4.8436,37.4745,10355.58,False,247.35,25.77,-0.33,10911.84,1656443035.0,CFG,Condor Flugdienst,P,AIRBUS,A321 211SL,L2J,A321-2,201.0,"(37.4745, -4.8436)",Santaella,Andalusia,Province of Cordoba,ES
728,3c6426,,Germany,20.8564,42.3299,10355.58,False,221.51,321.51,0.0,10881.36,1656443035.0,,FlyMontserrat,P,AIRBUS,A321 211SL,L2J,A321-2,201.0,"(42.3299, 20.8564)",Gjinoc,Prizren,Komuna e Therandes,XK
729,3c6426,,Germany,20.8564,42.3299,10355.58,False,221.51,321.51,0.0,10881.36,1656443035.0,,Lulutai Airlines,P,AIRBUS,A321 211SL,L2J,A321-2,201.0,"(42.3299, 20.8564)",Gjinoc,Prizren,Komuna e Therandes,XK
730,3c6424,CFG4YP,Germany,18.2322,41.3234,10972.8,False,223.82,319.94,3.25,11513.82,1656443035.0,CFG,Condor Flugdienst,P,AIRBUS,A321 211SL,L2J,A321-2,201.0,"(41.3234, 18.2322)",Materdomini,Apulia,Provincia di Brindisi,IT
731,3c6429,CFG9LC,Germany,7.3551,51.2077,3406.14,False,183.93,259.04,-10.73,3596.64,1656443035.0,CFG,Condor Flugdienst,P,,,,,180.0,"(51.2077, 7.3551)",Radevormwald,North Rhine-Westphalia,,DE
732,86d996,JAL70,Japan,120.1519,21.86,11269.98,False,249.78,70.26,0.0,12024.36,1656443035.0,JAL,Japan Airlines,U,BOEING,787-8 Dreamliner,L2J,787-8,312.0,"(21.86, 120.1519)",Hengchun,Taiwan,,TW
733,489325,LOT532,Poland,19.6074,48.4717,5829.3,False,152.15,4.07,4.55,6172.2,1656443035.0,LOT,LOT,U+,DE HAVILLAND CANADA,Bombardier DHC-8 402 NG,L2T,Q-400,70.0,"(48.4717, 19.6074)",Hrinova,Banskobystricky,,SK
734,4b1612,SWR152A,Switzerland,12.326,47.9503,10363.2,False,225.9,262.15,-0.33,10820.4,1656443035.0,SWR,Swiss,P,AIRBUS,A320-214,L2J,A320,164.0,"(47.9503, 12.326)",Hoslwang,Bavaria,Upper Bavaria,DE
735,adb723,JBU189,United States,-113.7911,34.3507,10363.2,False,236.56,252.27,0.0,10988.04,1656443035.0,JBU,Jetblue Airways,B,AIRBUS,A321-231,L2J,A321-2,416.90000000000003,"(34.3507, -113.7911)",Cienega Springs,Arizona,La Paz County,US
736,4b1613,SWR78J,Switzerland,7.0419,49.6431,10652.76,False,209.4,127.71,-0.65,11010.9,1656443035.0,SWR,Swiss,P,AIRBUS,A320-214,L2J,A320,164.0,"(49.6431, 7.0419)",Neuhutten,Rheinland-Pfalz,,DE
737,489329,LOT3LX,Poland,16.2995,52.1986,2369.82,False,105.67,266.37,-5.53,2529.84,1656443035.0,LOT,LOT,U+,DE HAVILLAND CANADA,Bombardier DHC-8 402 NG,L2T,Q-400,70.0,"(52.1986, 16.2995)",Rakoniewice,Greater Poland Voivodeship,Powiat grodziski,PL
738,4b1614,SWR89KJ,Switzerland,8.5566,47.4498,,True,9.26,334.69,,,1656443035.0,SWR,Swiss,P,AIRBUS,A320-214,L2J,A320,164.0,"(47.4498, 8.5566)",Glattbrugg / Rohr/Platten-Balsberg,Zurich,Bezirk Buelach,CH
739,4b1615,SWR70T,Switzerland,5.0397,52.3551,2933.7,False,135.46,163.91,9.75,3048.0,1656443035.0,SWR,Swiss,P,AIRBUS,A320-214,L2J,A320,164.0,"(52.3551, 5.0397)",Weesp,North Holland,Gemeente Weesp,NL
740,440c8e,AUA83V,Austria,16.5618,48.1136,160.02,False,72.02,295.83,0.0,228.6,1656443035.0,AUA,Austrian Airlines,P,AIRBUS,A321 111,L2J,A321-1,201.0,"(48.1136, 16.5618)",Enzersdorf an der Fischa,Lower Austria,Politischer Bezirk Bruck an der Leitha,AT
741,151dda,AFL1003,Russian Federation,25.1156,59.8344,11277.6,False,231.83,76.4,-0.33,11658.6,1656443035.0,AFL,Aeroflot,P,Airbus,A321-211,,A321-2,201.0,"(59.8344, 25.1156)",Maardu,Harju,Maardu linn,EE
742,151dde,SBI3242,Russian Federation,38.5945,54.729,3703.32,False,160.8,330.48,-8.13,3970.02,1656443035.0,SBI,S7 Airlines,P,,,,,180.0,"(54.729, 38.5945)",Ozery,Moskovskaya,,RU
743,c820b6,ANZ401,New Zealand,174.818,-37.0031,556.26,False,72.57,70.54,15.28,563.88,1656443035.0,ANZ,Air New Zealand,P,AIRBUS,A320 232SL,L2J,A320,164.0,"(-37.0031, 174.818)",Mangere,Auckland,Auckland,NZ
744,3c6423,CFG3EA,Germany,6.2357,46.0583,10972.8,False,245.1,52.5,-0.33,11391.9,1656443035.0,CFG,Condor Flugdienst,P,AIRBUS,A321 211SL,L2J,A321-2,201.0,"(46.0583, 6.2357)",Evires,Rhone-Alpes,Departement de la Haute-Savoie,FR
745,44004f,AUA377M,Austria,16.5716,48.116,,True,0.0,25.31,,,1656443035.0,AUA,Austrian Airlines,P,AIRBUS,A320 214,L2J,A320,164.0,"(48.116, 16.5716)",Fischamend Dorf,Lower Austria,Politischer Bezirk Wien-Umgebung,AT
746,452033,BUC8295,Bulgaria,18.5048,46.1604,10965.18,False,223.03,308.35,-0.33,,1656443035.0,BUC,Bulgarian Air Charter,C,,,,,180.0,"(46.1604, 18.5048)",Mecseknadasd,Baranya,,HU
747,44003a,AUA1FR,Austria,13.6815,48.3978,9144.0,False,226.02,280.49,1.95,9555.48,1656443035.0,AUA,Austrian Airlines,P,AIRBUS,A321-211,L2J,A321-2,201.0,"(48.3978, 13.6815)",Obernzell,Bavaria,Lower Bavaria,DE
748,a04e00,DAL2571,United States,-74.1343,40.537,2065.02,False,114.86,70.92,-0.33,2148.84,1656443035.0,DAL,Delta Air Lines,P,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,L2J,A220-1,133.0,"(40.537, -74.1343)",Staten Island,New York,Richmond County,US
749,3453cc,AEA96YV,Spain,0.3444,43.0808,11277.6,False,226.0,220.11,0.0,11742.42,1656443035.0,AEA,Air Europa,P,BOEING,737NG 800/W,L2J,737-8,176.0,"(43.0808, 0.3444)",Capvern,Midi-Pyrenees,Departement des Hautes-Pyrenees,FR
750,151dd0,AFL1394,Russian Federation,50.6161,57.8872,10668.0,False,221.91,84.01,-0.33,10751.82,1656443035.0,AFL,Aeroflot,P,AIRBUS,A320-214,L2J,A320,164.0,"(57.8872, 50.6161)",Bogorodskoye,Kirov,,RU
751,ad5404,SKW4785,United States,-93.3647,37.6687,9144.0,False,227.86,236.42,0.0,9601.2,1656443035.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2B19,L2J,CRJ200,55.0,"(37.6687, -93.3647)",Bolivar,Missouri,Polk County,US
752,702093,,Bangladesh,78.7659,23.1965,10972.8,False,245.91,270.36,0.0,11704.32,1656443035.0,,FlyMontserrat,P,BOEING,737-8HO (W),L2J,737-8,176.0,"(23.1965, 78.7659)",Jaithari,Madhya Pradesh,Raisen,IN
753,702093,,Bangladesh,78.7659,23.1965,10972.8,False,245.91,270.36,0.0,11704.32,1656443035.0,,Lulutai Airlines,P,BOEING,737-8HO (W),L2J,737-8,176.0,"(23.1965, 78.7659)",Jaithari,Madhya Pradesh,Raisen,IN
754,738050,ELY289,Israel,12.0963,45.3053,1493.52,False,109.76,41.01,-5.53,1615.44,1656443035.0,ELY,El Al,U,BOEING,737NG 958ER/W,L2J,737-9,183.0,"(45.3053, 12.0963)",Corte,Veneto,Provincia di Padova,IT
755,440c8c,AUA15G,Austria,11.6209,49.8419,10066.02,False,243.12,102.71,0.0,10530.84,1656443035.0,AUA,Austrian Airlines,P,AIRBUS,A321 111,L2J,A321-1,201.0,"(49.8419, 11.6209)",Creussen,Bavaria,Upper Franconia,DE
756,738053,ELY391,Israel,2.2261,41.3475,563.88,False,85.41,245.44,-4.23,662.94,1656443035.0,ELY,El Al,U,BOEING,737NG 958ER/W,L2J,737-9,183.0,"(41.3475, 2.2261)",Ciutat Vella,Catalonia,Provincia de Barcelona,ES
757,ac3430,SKW4445,United States,-112.0181,41.1542,3192.78,False,145.84,174.13,-5.85,3406.14,1656443035.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2B19,L2J,CRJ200,55.0,"(41.1542, -112.0181)",Roy,Utah,Weber County,US
758,440052,AUA5BA,Austria,8.4266,47.4945,2164.08,False,116.66,140.91,14.63,2293.62,1656443035.0,AUA,Austrian Airlines,P,AIRBUS,A320 214,L2J,A320,164.0,"(47.4945, 8.4266)",Steinmaur,Zurich,Bezirk Dielsdorf,CH
759,738057,ELY612,Israel,33.9141,33.0397,6621.78,False,174.76,176.29,-9.1,6957.06,1656443035.0,ELY,El Al,U,BOEING,737NG 958ER/W,L2J,737-9,183.0,"(33.0397, 33.9141)",`Atlit,Haifa,,IL
760,738056,ELY325,Israel,3.5298,48.6351,3352.8,False,152.43,314.32,-0.65,3512.82,1656443035.0,ELY,El Al,U,BOEING,737NG 958ER/W,L2J,737-9,183.0,"(48.6351, 3.5298)",Villenauxe-la-Grande,Champagne-Ardenne,Departement de l'Aube,FR
761,489321,LOT3859,Poland,18.9072,51.6917,5486.4,False,169.16,241.88,0.0,5806.44,1656443035.0,LOT,LOT,U+,DE HAVILLAND CANADA,Bombardier DHC-8 402 NG,L2T,Q-400,70.0,"(51.6917, 18.9072)",Szadek,Lodz Voivodeship,Powiat zdunskowolski,PL
762,151dcc,AFL069,Russian Federation,33.4746,58.7001,8839.2,False,238.77,130.11,0.0,9159.24,1656443035.0,AFL,Aeroflot,P,Airbus,A321-211,,A321-2,201.0,"(58.7001, 33.4746)",Zarubino,Novgorod,,RU
763,ac7aa9,DAL2165,United States,-112.3049,44.2095,10972.8,False,215.63,289.95,0.33,11468.1,1656443035.0,DAL,Delta Air Lines,P,BOEING,737-900ER,,737-9,222.0,"(44.2095, -112.3049)",Dubois,Idaho,Clark County,US
764,151dce,AFL1510,Russian Federation,37.5104,55.9793,891.54,False,80.39,93.3,9.1,944.88,1656443035.0,AFL,Aeroflot,P,AIRBUS,A321-211,L2J,A321-2,201.0,"(55.9793, 37.5104)",Sheremet'yevskiy,Moskovskaya,,RU
765,151dcf,AFL1369,Russian Federation,43.5643,53.0483,10965.18,False,206.36,302.58,0.0,11224.26,1656443035.0,AFL,Aeroflot,P,AIRBUS,A320-214,L2J,A320,164.0,"(53.0483, 43.5643)",Lermontovo,Penza,,RU
766,44003f,AUA93,Austria,-77.4368,38.8991,175.26,False,73.57,0.8,-3.9,220.98,1656443035.0,AUA,Austrian Airlines,P,BOEING,767 3Z9ER/W,L2J,767-3,246.0,"(38.8991, -77.4368)",Chantilly,Virginia,Fairfax County,US
767,a423d7,DAL1517,United States,-111.616,43.7916,10668.0,False,216.37,251.57,-0.33,11178.54,1656443035.0,DAL,Delta Air Lines,P,AIRBUS INDUSTRIE,A320-212,L2J,A320,182.0,"(43.7916, -111.616)",Sugar City,Idaho,Madison County,US
768,c080e0,WJA1788,Canada,-114.1588,38.6179,10660.38,False,239.64,142.59,0.0,11254.74,1656443035.0,WJA,Westjet Airlines,B,BOEING,737-8CT (Boeing),L2J,737-8,193.60000000000002,"(38.6179, -114.1588)",Pioche,Nevada,Lincoln County,US
769,3c6448,DLH1192,Germany,8.5422,50.038,76.2,True,6.94,250.31,,,1656443035.0,DLH,Lufthansa,P+,AIRBUS,A319 112,L2J,A319,133.0,"(50.038, 8.5422)",Kelsterbach,Hesse,,DE
770,44006c,AUA505K,Austria,12.2011,42.2459,1531.62,False,116.52,186.59,0.0,1668.78,1656443035.0,AUA,Austrian Airlines,P,AIRBUS,A320 214,L2J,A320,164.0,"(42.2459, 12.2011)",Sutri,Latium,Provincia di Viterbo,IT
771,abfa24,AAL113,United States,-66.2379,33.0892,12184.38,False,224.7,247.66,-0.33,12778.74,1656443035.0,AAL,American Airlines,P,BOEING,787-8,,787-8,260.0,"(33.0892, -66.2379)",Hamilton,Hamilton city,,BM
772,ac210e,SWA1347,United States,-86.5126,35.2659,11277.6,False,234.44,170.91,0.0,11849.1,1656443035.0,SWA,Southwest Airlines,B,BOEING,737-8,,737-8,203.50000000000003,"(35.2659, -86.5126)",Fayetteville,Tennessee,Lincoln County,US
773,aaed5a,DAL729,United States,-120.0454,45.5643,10325.1,False,205.45,259.76,-3.25,10675.62,1656443035.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(45.5643, -120.0454)",Condon,Oregon,Gilliam County,US
774,70209a,BBC343,Bangladesh,54.7682,25.3917,12184.38,False,271.64,284.59,0.0,13014.96,1656443035.0,BBC,Biman Bangladesh Airlines,P,,,,,180.0,"(25.3917, 54.7682)",Dubai,Dubai,,AE
775,abc4be,SWA2443,United States,-81.9396,30.9435,5455.92,False,189.34,325.96,11.7,5768.34,1656443035.0,SWA,Southwest Airlines,B,BOEING,737-800,,737-8,207.9,"(30.9435, -81.9396)",Folkston,Georgia,Charlton County,US
776,4b161f,EDW35C,Switzerland,18.5528,41.826,10972.8,False,221.09,312.08,0.33,11529.06,1656443035.0,EDW,Edelweiss Air,C,AIRBUS,A320-214,L2J,A320,164.0,"(41.826, 18.5528)",Budva,Budva,,ME
777,3453c1,AEA1094,Spain,-1.5748,43.4357,11277.6,False,220.48,210.57,0.0,11734.8,1656443035.0,AEA,Air Europa,P,BOEING,737NG 800/W,L2J,737-8,176.0,"(43.4357, -1.5748)",Bidart,Aquitaine,Departement des Pyrenees-Atlantiques,FR
778,3453c3,VLG253V,Spain,4.6399,42.4958,10972.8,False,232.8,2.79,0.0,11475.72,1656443035.0,VLG,Vueling,B,AIRBUS,A321 231SL,L2J,A321-2,221.10000000000002,"(42.4958, 4.6399)",Port-Saint-Louis-du-Rhone,Provence-Alpes-Cote d'Azur,Departement des Bouches-du-Rhone,FR
779,440081,AUA81,Austria,-113.6785,37.4187,11582.4,False,243.68,200.39,0.0,12245.34,1656443035.0,AUA,Austrian Airlines,P,BOEING,Boeing 777 2Z9ER,L2J,777-2,486.0,"(37.4187, -113.6785)",Enterprise,Utah,Washington County,US
780,a423c4,DAL2929,United States,-86.2837,40.212,10043.16,False,255.12,49.66,0.0,10408.92,1656443035.0,DAL,Delta Air Lines,P,AIRBUS,A319-114,L2J,A319,145.0,"(40.212, -86.2837)",Sheridan,Indiana,Hamilton County,US
781,4b161e,EDW193,Switzerland,21.0721,41.4717,11582.4,False,214.42,306.51,0.0,12146.28,1656443035.0,EDW,Edelweiss Air,C,AIRBUS,A320-214,L2J,A320,164.0,"(41.4717, 21.0721)",Lisicani,Plasnica,,MK
782,0d0e0e,VIV1034,Mexico,-96.0567,20.1703,10660.38,False,239.97,72.15,0.0,11346.18,1656443035.0,VIV,Viva Aerobus,B,,,,,198.00000000000003,"(20.1703, -96.0567)",Palma Sola,Veracruz,Alto Lucero de Gutierrez Barrios,MX
783,4b1620,EDW299K,Switzerland,-7.8766,38.3887,7467.6,False,244.53,8.59,6.18,7932.42,1656443035.0,EDW,Edelweiss Air,C,AIRBUS,A320-214,L2J,A320,164.0,"(38.3887, -7.8766)",Viana do Alentejo,Evora,Viana do Alentejo,PT
784,ab5ade,SWA1926,United States,-75.8495,39.8249,5181.6,False,191.2,235.97,-12.35,5410.2,1656443035.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(39.8249, -75.8495)",West Grove,Pennsylvania,Chester County,US
785,3c644e,DLH3YH,Germany,11.6621,48.4847,3352.8,False,157.4,238.91,0.0,3558.54,1656443035.0,DLH,Lufthansa,P+,,,,,180.0,"(48.4847, 11.6621)",Kirchdorf,Bavaria,Upper Bavaria,DE
786,3c644c,DLH92X,Germany,8.4079,47.0945,11582.4,False,243.78,59.43,0.65,12039.6,1656443035.0,DLH,Lufthansa,P+,,,,,180.0,"(47.0945, 8.4079)",Udligenswil,Lucerne,Lucerne-Land District,CH
787,ab013c,SCX382,United States,-82.208,28.2511,9189.72,False,227.0,347.03,7.15,9601.2,1656443035.0,SCX,Sun Country Airlines,B,BOEING,737-8BK,L2J,737-8,163.9,"(28.2511, -82.208)",Zephyrhills West,Florida,Pasco County,US
788,3c6451,DLH9HF,Germany,12.6942,49.2379,6743.7,False,207.84,216.44,-13.0,7109.46,1656443035.0,DLH,Lufthansa,P+,,,,,180.0,"(49.2379, 12.6942)",Willmering,Bavaria,Upper Palatinate,DE
789,ad4105,AAL2839,United States,-89.867,39.3642,9753.6,False,227.4,223.81,0.0,10157.46,1656443035.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(39.3642, -89.867)",Carlinville,Illinois,Macoupin County,US
790,0d0e1e,AMX175,Mexico,-115.9422,31.9709,7459.98,False,199.04,117.56,5.53,7901.94,1656443035.0,AMX,Aeroméxico,P,,,,,180.0,"(31.9709, -115.9422)",Fraccionamiento del Valle,Baja California,Ensenada,MX
791,a9fa0c,AVA004,United States,-73.599,6.9058,10104.12,False,234.61,359.25,5.2,10645.14,1656443035.0,AVA,Avianca,P,AIRBUS,A320-214,L2J,A320,182.0,"(6.9058, -73.599)",San Vicente de Chucuri,Santander,,CO
792,e0b04e,ARG1306,Argentina,-71.494,13.2145,12192.0,False,255.98,326.73,0.0,12908.28,1656443035.0,ARG,Aerolíneas Argentinas,P,,,,,180.0,"(13.2145, -71.494)",Arasji,,,AW
793,a7ccce,SKW4748,United States,-87.8282,41.9883,396.24,False,67.39,270.44,-3.58,449.58,1656443035.0,SKW,SkyWest Airlines,P,EMBRAER S A,ERJ 170-200 LL,,ERJ-170,88.0,"(41.9883, -87.8282)",Norridge,Illinois,Cook County,US
794,3ca18d,DCS401,Germany,10.6129,42.2671,10546.08,False,253.61,110.42,-4.88,11041.38,1656443035.0,DCS,DC Aviation,P,,,,,180.0,"(42.2671, 10.6129)",Giglio Castello,Tuscany,Provincia di Grosseto,IT
795,440c5a,ABB886,Austria,14.4571,49.8362,10370.82,False,241.16,280.45,0.0,10835.64,1656443035.0,ABB,Air Belgium (2016),P+,,,,,180.0,"(49.8362, 14.4571)",Kamenny Privoz,Central Bohemia,,CZ
796,ad4bcb,JBU773,United States,-67.3174,19.3739,10325.1,False,246.21,182.87,0.0,10942.32,1656443035.0,JBU,Jetblue Airways,B,AIRBUS,A321-231,L2J,A321-2,416.90000000000003,"(19.3739, -67.3174)",San Antonio,Aguadilla,,PR
797,a73690,JBU2061,United States,-73.882,40.7701,,True,1.29,225.0,,,1656443035.0,JBU,Jetblue Airways,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(40.7701, -73.882)",Long Island City,New York,Queens County,US
798,accb22,AAL401,United States,-80.6387,35.5488,3779.52,False,180.88,211.75,-9.75,3992.88,1656443035.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(35.5488, -80.6387)",Landis,North Carolina,Rowan County,US
