,icao24,callsign,origin_country,long,lat,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,time,callsign_carrier,carrier_company,carrier_type,manufacturericao,model,icaoaircrafttype,model_no_stripped,avg_no_seats,coord,city_name,reg_admin1,reg_admin2,country_cc
3208,abf995,SWA2358,United States,-117.0075,34.2879,10370.82,False,236.15,226.32,4.55,10896.6,1656443279.0,SWA,Southwest Airlines,B,BOEING,737-8,L2J,737-8,203.50000000000003,"(34.2879, -117.0075)",Newland,North Carolina,Avery County,US
3209,ab967b,DAL1970,United States,-61.3955,13.9982,2773.68,False,138.4,146.37,-3.25,2895.6,1656443279.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(13.9982, -61.3955)",Tunkhannock,Pennsylvania,Wyoming County,US
3210,7503c4,,Malaysia,88.439,22.6397,,True,1.03,343.12,,,1656443279.0,,FlyMontserrat,P,AIRBUS,A320 216SL,L2J,A320,164.0,"(22.6397, 88.439)",Hornepayne,Ontario,Algoma,CA
3211,7503c4,,Malaysia,88.439,22.6397,,True,1.03,343.12,,,1656443279.0,,Lulutai Airlines,P,AIRBUS,A320 216SL,L2J,A320,164.0,"(22.6397, 88.439)",Bull Run Mountain Estates,Virginia,Prince William County,US
3212,a75710,JIA5177,United States,-81.9093,36.0541,6979.92,False,214.87,324.26,6.5,7353.3,1656443279.0,JIA,PSA Airlines,P,BOMBARDIER INC,CL-600-2D24,L2J,CRJ900,95.0,"(36.0541, -81.9093)",Krasna Hora nad Vltavou,Central Bohemia,,CZ
3213,aa88d2,AAL527,United States,-76.0984,41.6513,8084.82,False,203.93,299.8,6.18,8366.76,1656443279.0,AAL,American Airlines,P,AIRBUS,A319-112,,A319,100.0,"(41.6513, -76.0984)",Urbe,Liguria,Provincia di Savona,IT
3214,c06709,ACA364,Canada,-85.3338,48.5681,11269.98,False,249.38,106.42,0.0,11300.46,1656443279.0,ACA,Air Canada,P,RAYTHEON,B200 (Beech),L2T,B200 ,180.0,"(48.5681, -85.3338)",Rahimah,Eastern Province,,SA
3215,ad99fc,AAL414R,United States,-77.5881,38.8829,1668.78,False,112.82,157.76,-10.4,1775.46,1656443279.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(38.8829, -77.5881)",Chencheng,Fujian,,CN
3216,06a30d,QTR8H,Qatar,14.2365,49.6751,10668.0,False,254.87,95.68,0.33,11155.68,1656443279.0,QTR,Qatar Airways,P,BOEING,777-F,L2J,777,486.0,"(49.6751, 14.2365)",Chencheng,Fujian,,CN
3217,06a30c,QTR8187,Qatar,8.5694,44.4782,10668.0,False,239.29,244.26,0.0,11125.2,1656443279.0,QTR,Qatar Airways,P,Boeing,777-F,,777,486.0,"(44.4782, 8.5694)",Casa Grande,Arizona,Pinal County,US
3218,06a30a,QTR8181,Qatar,50.5912,26.9482,8839.2,False,239.91,140.92,0.0,9433.56,1656443279.0,QTR,Qatar Airways,P,,,,,180.0,"(26.9482, 50.5912)",San Juan Capistrano,California,Orange County,US
3219,86ef62,,Japan,118.1462,22.3601,10058.4,False,238.63,57.68,0.0,10683.24,1656443279.0,,FlyMontserrat,P,BOEING,767 381ERBCF,L2J,767-3,246.0,"(22.3601, 118.1462)",Monte Rio,California,Sonoma County,US
3220,86ef62,,Japan,118.1462,22.3601,10058.4,False,238.63,57.68,0.0,10683.24,1656443279.0,,Lulutai Airlines,P,BOEING,767 381ERBCF,L2J,767-3,246.0,"(22.3601, 118.1462)",Umm as Sahik,Eastern Province,,SA
3221,a577d4,SWA1402,United States,-111.7699,32.7841,11582.4,False,230.12,282.92,0.0,12252.96,1656443279.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(32.7841, -111.7699)",Tempe Junction,Arizona,Maricopa County,US
3222,a0bf26,UAL2233,United States,-117.6691,33.4947,3634.74,False,170.05,60.26,14.63,3848.1,1656443279.0,UAL,United Airlines,U,BOEING,737-724,L2J,737-7,149.0,"(33.4947, -117.6691)",Doulaincourt-Saucourt,Champagne-Ardenne,Departement de la Haute-Marne,FR
3223,868012,JAL58,Japan,-123.0376,38.4398,7155.18,False,74.11,298.17,-2.93,7178.04,1656443279.0,JAL,Japan Airlines,U,BOEING,777 346ER,L2J,777-3,486.0,"(38.4398, -123.0376)",Buna,Texas,Jasper County,US
3224,010204,MSR918,Egypt,49.7035,26.5486,11894.82,False,220.08,126.92,0.0,12710.16,1656443279.0,MSR,Egypt Air,U,AIRBUS,,L2J,Anan,180.0,"(26.5486, 49.7035)",Vetroz,Valais,Conthey District,CH
3225,abc012,SWA1571,United States,-111.9939,33.4331,,True,1.8,298.12,,,1656443279.0,SWA,Southwest Airlines,B,BOEING,737-800,,737-8,207.9,"(33.4331, -111.9939)",Fort Mill,South Carolina,York County,US
3226,010205,MSR779,Egypt,5.245,48.3685,10988.04,False,233.91,310.45,0.0,11384.28,1656443279.0,MSR,Egypt Air,U,,,,,180.0,"(48.3685, 5.245)",San Sebastian de los Reyes,Madrid,Provincia de Madrid,ES
3227,ad3994,NKS504,United States,-93.9101,30.4488,10058.4,False,242.93,96.69,0.0,10652.76,1656443279.0,NKS,Spirit Airlines,B,AIRBUS,A320-271N,,A320,209.00000000000003,"(30.4488, -93.9101)",San Sebastian de los Reyes,Madrid,Provincia de Madrid,ES
3228,010209,MSR801,Egypt,7.2332,46.3431,11574.78,False,217.27,294.93,0.0,12016.74,1656443279.0,MSR,Egypt Air,U,,,,,180.0,"(46.3431, 7.2332)",Philmont,New York,Columbia County,US
3229,a7e279,JIA5095,United States,-80.9498,35.0188,1264.92,False,105.1,353.54,-7.48,1356.36,1656443279.0,JIA,PSA Airlines,P,BOMBARDIER INC,CL-600-2D24,,CRJ900,95.0,"(35.0188, -80.9498)",Alio,Catalonia,Provincia de Tarragona,ES
3230,346253,,Spain,-3.579,40.5322,,True,7.72,180.0,,,1656443279.0,,FlyMontserrat,P,,,,,180.0,"(40.5322, -3.579)",Sunnyside-Tahoe City,California,Placer County,US
3231,346253,,Spain,-3.579,40.5322,,True,7.72,180.0,,,1656443279.0,,Lulutai Airlines,P,,,,,180.0,"(40.5322, -3.579)",Hamilton,Ontario,,CA
3232,aaa02c,JBU88,United States,-73.6743,42.1195,3276.6,False,186.26,349.5,-2.93,3406.14,1656443279.0,JBU,Jetblue Airways,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(42.1195, -73.6743)",American Falls,Idaho,Power County,US
3233,484b2a,TRA26M,Kingdom of the Netherlands,1.3336,41.3258,11399.52,False,251.12,31.77,0.0,11932.92,1656443279.0,TRA,Transavia Airlines,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(41.3258, 1.3336)",American Falls,Idaho,Power County,US
3234,ad60b7,JBU816,United States,-120.3451,39.1699,8534.4,False,270.6,52.8,7.48,9006.84,1656443279.0,JBU,Jetblue Airways,B,AIRBUS,A321-231,L2J,A321-2,416.90000000000003,"(39.1699, -120.3451)",Llivia,Catalonia,Provincia de Girona,ES
3235,a564ab,AAL1057,United States,-79.7596,43.0901,8534.4,False,214.05,268.9,0.0,8763.0,1656443279.0,AAL,American Airlines,P,AIRBUS,A321-253NX,,A321-2,222.0,"(43.0901, -79.7596)",Brevard,North Carolina,Transylvania County,US
3236,a54aa3,,United States,-112.9555,42.1778,13716.0,False,256.55,48.41,-0.33,,1656443279.0,,FlyMontserrat,P,EMBRAER SA,EMB-550,,ERJ-550,12.0,"(42.1778, -112.9555)",Aalsmeer,North Holland,Gemeente Aalsmeer,NL
3237,a54aa3,,United States,-112.9555,42.1778,13716.0,False,256.55,48.41,-0.33,,1656443279.0,,Lulutai Airlines,P,EMBRAER SA,EMB-550,,ERJ-550,12.0,"(42.1778, -112.9555)",Melilla,Melilla,Melilla,ES
3238,473232,FRF301,Hungary,1.9803,42.6178,5036.82,False,98.93,153.43,1.95,5204.46,1656443279.0,FRF,Fleet Air International,C,SAAB-FAIRCHILD,340 A,L2T,340 A,180.0,"(42.6178, 1.9803)",Melilla,Melilla,Melilla,ES
3239,a3b111,DAL529,United States,-82.6846,35.105,9585.96,False,225.2,224.17,-5.2,10134.6,1656443279.0,DAL,Delta Air Lines,P,AIRBUS INDUSTRIE,A320-212,L2J,A320,182.0,"(35.105, -82.6846)",Huron,Ohio,Erie County,US
3240,484b30,KLM1501,Kingdom of the Netherlands,4.7541,52.2987,,True,3.86,236.25,,,1656443279.0,KLM,KLM,P,EMBRAER,EMB-190 STD,L2J,ERJ-190,102.0,"(52.2987, 4.7541)",Rockaway,New Jersey,Morris County,US
3241,064051,,Nigeria,-3.1841,35.6227,11582.4,False,237.09,348.74,0.0,12230.1,1656443279.0,,FlyMontserrat,P,BOEING,737NG 7N6 BBJ,L2J,737-7,138.0,"(35.6227, -3.1841)",Zeebrugge,Flanders,Provincie West-Vlaanderen,BE
3242,064051,,Nigeria,-3.1841,35.6227,11582.4,False,237.09,348.74,0.0,12230.1,1656443279.0,,Lulutai Airlines,P,BOEING,737NG 7N6 BBJ,L2J,737-7,138.0,"(35.6227, -3.1841)",Plain Dealing,Louisiana,Bossier Parish,US
3243,abc035,SWA3082,United States,-82.5134,41.5531,11277.6,False,271.43,112.63,-0.33,11597.64,1656443279.0,SWA,Southwest Airlines,B,BOEING,737-800,,737-8,207.9,"(41.5531, -82.5134)",Raholt,Akershus,Eidsvoll,NO
3244,ab704b,SCX8716,United States,-74.5119,40.8705,5113.02,False,191.71,246.6,0.33,5311.14,1656443279.0,SCX,Sun Country Airlines,B,BOEING,737-8KN,,737-8,210.10000000000002,"(40.8705, -74.5119)",Deal,England,Kent,GB
3245,406471,TOM5HX,United Kingdom,3.1664,51.3003,12192.0,False,226.2,281.41,0.0,12550.14,1656443279.0,TOM,TUI Airways,C,BOEING,BOEING 737-8K5,L2J,737-8,176.0,"(51.3003, 3.1664)",Tavira,Faro,Tavira,PT
3246,a0d90c,AAL2533,United States,-93.8144,33.0763,10058.4,False,249.51,78.34,0.33,10645.14,1656443279.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(33.0763, -93.8144)",Ma-kung,Taiwan,Penghu,TW
3247,04008c,ETH3640,Ethiopia,11.1226,60.2848,3329.94,False,167.28,67.77,4.55,3436.62,1656443279.0,ETH,Ethiopian Airlines,U,BOEING,777 F60,L2J,777,486.0,"(60.2848, 11.1226)",Tardienta,Aragon,Provincia de Huesca,ES
3248,868034,JAL44,Japan,1.5842,51.152,7673.34,False,243.87,100.58,6.18,7947.66,1656443279.0,JAL,Japan Airlines,U,BOEING,777-346ER,L2J,777-3,486.0,"(51.152, 1.5842)",Cooper's Town,North Abaco,,BS
3249,48520b,TRA357B,Kingdom of the Netherlands,-7.6867,37.2852,1805.94,False,170.2,193.28,-1.95,1973.58,1656443279.0,TRA,Transavia Airlines,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(37.2852, -7.6867)",Boyalik,Istanbul,,TR
3250,71c041,KAL608,Republic of Korea,118.9047,23.3619,10668.0,False,249.23,43.91,0.0,11384.28,1656443279.0,KAL,Korean Air,U,BOEING,Boeing 777-3B5(ER),L2J,777-3,486.0,"(23.3619, 118.9047)",Haria,Canary Islands,Provincia de Las Palmas,ES
3251,346353,VLG5YX,Spain,-0.5869,41.9584,10058.4,False,216.76,286.97,0.0,10546.08,1656443279.0,VLG,Vueling,B,,,,,198.00000000000003,"(41.9584, -0.5869)",Sant Joan de Labritja,Balearic Islands,Illes Balears,ES
3252,a8c796,JBU1659,United States,-77.7093,29.7424,10980.42,False,233.86,177.1,-0.33,11620.5,1656443279.0,JBU,Jetblue Airways,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(29.7424, -77.7093)",Niland,California,Imperial County,US
3253,424293,AHY077,United Kingdom,28.7083,41.2148,381.0,False,66.37,359.11,-3.58,480.06,1656443279.0,AHY,Azerbaijan Airlines,U,BOEING,787 8,L2J,787-8,312.0,"(41.2148, 28.7083)",Mairena del Alcor,Andalusia,Provincia de Sevilla,ES
3254,485209,TRA64V,Kingdom of the Netherlands,-13.2371,31.108,10972.8,False,255.92,28.06,0.0,11643.36,1656443279.0,TRA,Transavia Airlines,P,BOEING,737NG 8K2/W,L2J,737-8,176.0,"(31.108, -13.2371)",Lipnicki Sor,,,RS
3255,346355,VLG63ZL,Spain,1.5143,39.1743,3726.18,False,199.79,351.41,16.58,3977.64,1656443279.0,VLG,Vueling,B,AIRBUS,A320-271N,L2J,A320,180.4,"(39.1743, 1.5143)",Waterford,Pennsylvania,Westmoreland County,US
3256,abd1e3,SWA1830,United States,-115.4032,33.8191,10835.64,False,237.6,112.4,-5.2,11498.58,1656443279.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(33.8191, -115.4032)",Shetland,Scotland,Shetland Islands,GB
3257,346352,VLG6570,Spain,-5.7779,37.4182,472.44,False,80.77,270.0,-4.55,563.88,1656443279.0,VLG,Vueling,B,,,,,198.00000000000003,"(37.4182, -5.7779)",Shetland,Scotland,Shetland Islands,GB
3258,3c4844,TUI103,Germany,19.1667,44.5896,10972.8,False,225.8,312.23,0.0,10012.68,1656443279.0,TUI,TUIfly,P+,BOEING,737NG 86J/W,L2J,737-8,176.0,"(44.5896, 19.1667)",Turnersville,New Jersey,Gloucester County,US
3259,a69900,NKS1686,United States,-79.1284,40.2993,10972.8,False,191.08,285.46,0.0,11376.66,1656443279.0,NKS,Spirit Airlines,B,AIRBUS,A319-132,L2J,A319,196.9,"(40.2993, -79.1284)",Hartington,Nebraska,Cedar County,US
3260,48ae26,,Poland,0.8602,60.6857,10965.18,False,252.19,307.29,-0.33,11186.16,1656443279.0,,FlyMontserrat,P,BOEING,Boeing 787-9,L2J,787-9,341.0,"(60.6857, 0.8602)",Kayenta,Arizona,Navajo County,US
3261,48ae26,,Poland,0.8602,60.6857,10965.18,False,252.19,307.29,-0.33,11186.16,1656443279.0,,Lulutai Airlines,P,BOEING,Boeing 787-9,L2J,787-9,341.0,"(60.6857, 0.8602)",Fairplay,Colorado,Park County,US
3262,ac5488,DAL1421,United States,-75.0326,39.7674,1226.82,False,243.33,75.05,-5.2,1539.24,1656443279.0,DAL,Delta Air Lines,P,BOEING,737-900ER,,737-9,222.0,"(39.7674, -75.0326)",Al Liwa',Al Batinah,,OM
3263,a1a9f4,SKW5389,United States,-97.131,42.5719,10972.8,False,208.49,265.47,0.0,11422.38,1656443279.0,SKW,SkyWest Airlines,P,EMBRAER S A,ERJ 170-200 LR,L2J,ERJ-170,88.0,"(42.5719, -97.131)",Burns,Oregon,Harney County,US
3264,a1f94c,SWA3087,United States,-110.4152,36.801,10058.4,False,247.64,119.49,0.0,10652.76,1656443279.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(36.801, -110.4152)",Bogart,Georgia,Oconee County,US
3265,a05c59,AAL2769,United States,-105.9628,39.2815,9738.36,False,228.6,328.53,0.33,10271.76,1656443279.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(39.2815, -105.9628)",Warwick,New York,Orange County,US
3266,06a2e7,QTR8J,Qatar,57.057,24.8888,11277.6,False,237.6,112.4,-0.33,12070.08,1656443279.0,QTR,Qatar Airways,P,BOEING,787-9 Dreamliner,L2J,787-9,341.0,"(24.8888, 57.057)",Fedje,Hordaland,Fedje,NO
3267,a026fc,AMX600,United States,-118.9136,43.8551,10972.8,False,238.34,330.95,0.33,11391.9,1656443279.0,AMX,Aeroméxico,P,BOEING,737-8,,737-8,185.0,"(43.8551, -118.9136)",San Vito Lo Capo,Sicily,Trapani,IT
3268,a97d63,JIA5315,United States,-83.5517,33.9367,9822.18,False,211.65,235.0,5.53,10378.44,1656443279.0,JIA,PSA Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(33.9367, -83.5517)",Spetses,Attica,Nomos Piraios,GR
3269,a8a110,UAL963,United States,-74.3671,41.2415,2065.02,False,146.11,166.36,0.0,2141.22,1656443279.0,UAL,United Airlines,U,BOEING,767-322,L2J,767-3,330.0,"(41.2415, -74.3671)",Dexter,Michigan,Washtenaw County,US
3270,48ae03,LOT15K,Poland,1.8067,60.3262,11574.78,False,263.86,308.03,-0.33,11818.62,1656443279.0,LOT,LOT,U+,BOEING,787 8,L2J,787-8,312.0,"(60.3262, 1.8067)",South Haven,Michigan,Van Buren County,US
3271,4b1a2b,EZS29TU,Switzerland,12.7393,38.4853,4335.78,False,178.05,329.43,14.31,4061.46,1656443279.0,EZS,EasyJet Switzerland,B,,,,,198.00000000000003,"(38.4853, 12.7393)",Karyes,Mount Athos,,GR
3272,4b1a37,EZS63NU,Switzerland,23.3069,37.1087,10347.96,False,212.4,302.03,0.0,10866.12,1656443279.0,EZS,EasyJet Switzerland,B,AIRBUS,A320-214,L2J,A320,180.4,"(37.1087, 23.3069)",Star,Idaho,Ada County,US
3273,a84a7b,SKW3003,United States,-83.9204,42.3641,11277.6,False,252.64,91.17,5.2,11590.02,1656443279.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(42.3641, -83.9204)",Lafayette,Colorado,Boulder County,US
3274,a026e1,RPA4907,United States,-86.6722,42.5708,4724.4,False,183.17,255.69,-6.83,4899.66,1656443279.0,RPA,Republic Airline,P,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,,ERJ-170,80.0,"(42.5708, -86.6722)",Springfield,Colorado,Baca County,US
3275,4b8df2,CAI3LQ,Turkey,24.275,40.2859,12192.0,False,221.02,310.85,-0.33,12733.02,1656443279.0,CAI,Corendon Airlines,B,BOEING,737NG 800/W,L2J,737-8,193.60000000000002,"(40.2859, 24.275)",LeChee,Arizona,Coconino County,US
3276,a56612,QXE2242,United States,-116.5439,43.7601,3116.58,False,148.25,340.12,5.53,3276.6,1656443279.0,QXE,Horizon Air,P,BOMBARDIER INC,DHC-8-402,L2T,Q-400,70.0,"(43.7601, -116.5439)",Heritage Creek,Kentucky,Jefferson County,US
3277,add793,AAL669,United States,-105.0167,39.9704,11277.6,False,236.56,72.27,-0.33,11841.48,1656443279.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(39.9704, -105.0167)",Santa Eufemia Lamezia,Calabria,Provincia di Catanzaro,IT
3278,ac79a3,AAL1870,United States,-102.6384,37.0613,11887.2,False,244.32,137.47,0.65,12435.84,1656443279.0,AAL,American Airlines,P,AIRBUS,A319-115,L2J,A319,147.0,"(37.0613, -102.6384)",Rixheim,Alsace,Departement du Haut-Rhin,FR
3279,a01fee,AAL976,United States,-110.8258,35.2304,9136.38,False,240.45,251.8,0.0,9700.26,1656443279.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A321-231,L2J,A321-2,379.0,"(35.2304, -110.8258)",Pusztaszabolcs,Fejer,,HU
3280,a84a6d,RPA3569,United States,-85.7229,38.1624,91.44,False,87.62,344.33,-4.23,167.64,1656443279.0,RPA,Republic Airline,P,EMBRAER,ERJ 170-100 SE,L2J,ERJ-170,70.0,"(38.1624, -85.7229)",Albia,Iowa,Monroe County,US
3281,4b1a34,EZS1579,Switzerland,16.25,38.9056,,True,4.63,61.88,,,1656443279.0,EZS,EasyJet Switzerland,B,AIRBUS,A320-214,L2J,A320,180.4,"(38.9056, 16.25)",Albia,Iowa,Monroe County,US
3282,4b1a1e,EZS78HQ,Switzerland,7.4126,47.7575,1135.38,False,97.63,155.73,-5.2,1249.68,1656443279.0,EZS,EasyJet Switzerland,B,AIRBUS,A320-214,L2J,A320,180.4,"(47.7575, 7.4126)",Komiza,Splitsko-Dalmatinska,,HR
3283,4b8de5,CAI711,Turkey,18.735,47.1973,7787.64,False,215.63,336.37,-9.1,8237.22,1656443279.0,CAI,Corendon Airlines,B,,,,,198.00000000000003,"(47.1973, 18.735)",Viviers-du-Lac,Rhone-Alpes,Departement de la Savoie,FR
3284,a8b44e,,United States,-92.886,40.9822,6659.88,False,225.04,125.98,8.78,6979.92,1656443279.0,,FlyMontserrat,P,AIRBUS INDUSTRIE,A320-232,L2J,A320,200.0,"(40.9822, -92.886)",Ripalta Nuova,Lombardy,Provincia di Cremona,IT
3285,a8b44e,,United States,-92.886,40.9822,6659.88,False,225.04,125.98,8.78,6979.92,1656443279.0,,Lulutai Airlines,P,AIRBUS INDUSTRIE,A320-232,L2J,A320,200.0,"(40.9822, -92.886)",Ripalta Nuova,Lombardy,Provincia di Cremona,IT
3286,4b1a1a,EZS1258,Switzerland,15.8345,43.0846,11582.4,False,219.6,317.75,0.33,12131.04,1656443279.0,EZS,EasyJet Switzerland,B,AIRBUS,A320-214,L2J,A320,180.4,"(43.0846, 15.8345)",Jussey,Franche-Comte,Departement de la Haute-Saone,FR
3287,4b1a1b,EZS24QP,Switzerland,5.8873,45.652,7010.4,False,186.16,205.36,0.0,7360.92,1656443279.0,EZS,EasyJet Switzerland,B,AIRBUS,A320-214,L2J,A320,180.4,"(45.652, 5.8873)",Bonassola,Liguria,Provincia di La Spezia,IT
3288,346317,,Spain,9.7043,45.3278,5486.4,False,169.22,140.55,-0.33,5745.48,1656443279.0,,FlyMontserrat,P,BOEING,737-809,L2J,737-8,176.0,"(45.3278, 9.7043)",Old Basing,England,Hampshire,GB
3289,346317,,Spain,9.7043,45.3278,5486.4,False,169.22,140.55,-0.33,5745.48,1656443279.0,,Lulutai Airlines,P,BOEING,737-809,L2J,737-8,176.0,"(45.3278, 9.7043)",Old Basing,England,Hampshire,GB
3290,4b1a27,EZS695U,Switzerland,6.0085,47.856,8625.84,False,217.11,286.8,7.48,8999.22,1656443279.0,EZS,EasyJet Switzerland,B,AIRBUS,A320-214,L2J,A320,180.4,"(47.856, 6.0085)",Wilson,Oklahoma,Okmulgee County,US
3291,4b1a29,EZS48GH,Switzerland,9.236,43.5434,10500.36,False,225.28,133.24,-4.23,10988.04,1656443279.0,EZS,EasyJet Switzerland,B,AIRBUS,A320-214 (W),L2J,A320,180.4,"(43.5434, 9.236)",Sofia,Sofia-Capital,Stolichna Obshtina,BG
3292,346316,IBE31SP,Spain,-1.0317,51.2602,5029.2,False,185.93,213.03,8.45,5189.22,1656443279.0,IBE,Iberia,P,AIRBUS,A320-251N,L2J,A320,164.0,"(51.2602, -1.0317)",Jurmala,Jurmala,,LV
3293,346316,IBE31SP,Spain,-1.0317,51.2602,5029.2,False,185.93,213.03,8.45,5189.22,1656443279.0,IBE,Level (Fluggesellschaft),B,AIRBUS,A320-251N,L2J,A320,180.4,"(51.2602, -1.0317)",Zakharovo,Rjazan,,RU
3294,a4ca66,AAL2504,United States,-96.1408,35.3992,10660.38,False,240.33,19.64,0.33,11224.26,1656443279.0,AAL,American Airlines,P,AIRBUS,A321-253NX,,A321-2,222.0,"(35.3992, -96.1408)",Stege,Zealand,Vordingborg Kommune,DK
3295,502ccc,EXS53CT,Latvia,23.2542,42.5948,10066.02,False,247.27,129.85,0.0,10523.22,1656443279.0,EXS,Jet2.com,B,AIRBUS,A321 231,L2J,A321-2,221.10000000000002,"(42.5948, 23.2542)",Blountsville,Alabama,Blount County,US
3296,502ccf,BTI49E,Latvia,23.6435,57.0999,1798.32,False,158.64,65.68,-12.68,1950.72,1656443279.0,BTI,Air Baltic,P,BOMBARDIER,C Series 300,L2J,,180.0,"(57.0999, 23.6435)",Argos,Indiana,Marshall County,US
3297,507c49,UZB614,Uzbekistan,39.4025,54.2972,10081.26,False,254.41,112.47,6.18,10210.8,1656443279.0,UZB,Uzbekistan Airways,P,BOEING,767 33PER/W,L2J,767-3,246.0,"(54.2972, 39.4025)",Al Hadd,Muharraq,,BH
3298,4b1a65,EZS1469,Switzerland,12.3872,55.0196,3307.08,False,163.69,1.98,-5.2,3489.96,1656443279.0,EZS,EasyJet Switzerland,B,AIRBUS,A320-214,L2J,A320,180.4,"(55.0196, 12.3872)",Akdere,Mersin,,TR
3299,ab8f0d,DAL753,United States,-86.5878,34.148,9144.0,False,228.41,288.11,0.0,9654.54,1656443279.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(34.148, -86.5878)",Les Hautes-Rivieres,Champagne-Ardenne,Departement des Ardennes,FR
3300,a0bf8c,UAL494,United States,-86.2552,41.2069,11887.2,False,259.77,76.02,0.0,12252.96,1656443279.0,UAL,United Airlines,U,BOEING,737-724,L2J,737-7,149.0,"(41.2069, -86.2552)",Vec-Liepaja,Liepaja,,LV
3301,507c45,UZB5464,Uzbekistan,50.9959,26.9991,11887.2,False,222.26,84.42,-1.63,12687.3,1656443279.0,UZB,Uzbekistan Airways,P,BOEING,767 33PER,L2J,767-3,246.0,"(26.9991, 50.9959)",Pavlikov,Central Bohemia,,CZ
3302,507c41,UZB303,Uzbekistan,34.0181,35.9185,11285.22,False,214.19,191.5,0.0,11818.62,1656443279.0,UZB,Uzbekistan Airways,P,AIRBUS,A320 214,L2J,A320,164.0,"(35.9185, 34.0181)",Cascais,Lisbon,Cascais,PT
3303,502ce6,BTI42U,Latvia,4.8514,49.8989,10972.8,False,240.46,44.57,0.0,11353.8,1656443279.0,BTI,Air Baltic,P,BOMBARDIER,,L2J,,180.0,"(49.8989, 4.8514)",Whitburn,England,South Tyneside,GB
3304,502ce5,BTI4HE,Latvia,20.8532,56.8109,11277.6,False,233.45,71.76,0.0,11727.18,1656443279.0,BTI,Air Baltic,P,BOMBARDIER,Airbus A220-300,L2J,A220-3,144.0,"(56.8109, 20.8532)",Middletown,Delaware,New Castle County,US
3305,49d429,CBA35,Czech Republic,13.661,49.9938,1021.08,False,119.75,342.5,0.0,1135.38,1656443279.0,CBA,CEIBA Intercontinental,P,,,,,180.0,"(49.9938, 13.661)",Soelvesborg,Blekinge,Solvesborgs Kommun,SE
3306,40773b,TOM3TA,United Kingdom,-10.4902,38.3064,10668.0,False,234.59,198.67,0.0,11216.64,1656443279.0,TOM,TUI Airways,C,BOEING,737-8 MAX,L2J,737-8,176.0,"(38.3064, -10.4902)",Ciruena,La Rioja,Provincia de La Rioja,ES
3307,502ce8,EWG60PR,Latvia,-1.2977,54.9283,11064.24,False,212.13,116.19,5.53,11285.22,1656443279.0,EWG,Eurowings,P,BOMBARDIER,A220-300,L2J,A220-3,144.0,"(54.9283, -1.2977)",Ciruena,La Rioja,Provincia de La Rioja,ES
3308,a24ce0,UAL2200,United States,-75.7183,39.523,6850.38,False,204.41,78.24,-6.18,7139.94,1656443279.0,UAL,United Airlines,U,BOEING,737-724,L2J,737-7,149.0,"(39.523, -75.7183)",Herstal,Wallonia,Province de Liege,BE
3309,502ce4,BTI62D,Latvia,14.7784,55.69,11277.6,False,237.49,67.99,-0.33,11658.6,1656443279.0,BTI,Air Baltic,P,BOMBARDIER,Airbus A220-300,L2J,A220-3,144.0,"(55.69, 14.7784)",Herstal,Wallonia,Province de Liege,BE
3310,346303,IBE04SG,Spain,-2.8764,42.4092,5661.66,False,238.19,23.69,-17.23,6172.2,1656443279.0,IBE,Iberia,P,AIRBUS,,L2J,Anan,180.0,"(42.4092, -2.8764)",Glenwood,Iowa,Mills County,US
3311,346303,IBE04SG,Spain,-2.8764,42.4092,5661.66,False,238.19,23.69,-17.23,6172.2,1656443279.0,IBE,Level (Fluggesellschaft),B,AIRBUS,,L2J,Anan,198.00000000000003,"(42.4092, -2.8764)",Xaloztoc,Tlaxcala,,MX
3312,400dad,EZY75TY,United Kingdom,5.6061,50.6603,11277.6,False,227.22,102.02,0.0,11635.74,1656443279.0,EZY,EasyJet Europe,B,AIRBUS,AIRBUS A319-111,L2J,A319,146.3,"(50.6603, 5.6061)",Colares,Lisbon,Sintra,PT
