,icao24,callsign,origin_country,long,lat,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,time,callsign_carrier,carrier_company,carrier_type,manufacturericao,model,icaoaircrafttype,model_no_stripped,avg_no_seats,coord,city_name,reg_admin1,reg_admin2,country_cc
1945,484f17,KLM1204,Kingdom of the Netherlands,6.079,53.367,7719.06,False,204.73,199.98,-5.2,7978.14,1656443156.0,KLM,KLM,P,BOEING,737NG 7K2/W,L2J,737-7,138.0,"(53.367, 6.079)",Fordyce,Arkansas,Dallas County,US
1946,8963a9,ETD329,United Arab Emirates,51.8563,25.1788,10728.96,False,246.32,287.75,7.15,11460.48,1656443156.0,ETD,Etihad Airways,U,AIRBUS,A320 232SL,L2J,A320,164.0,"(25.1788, 51.8563)",Mount Hood Village,Oregon,Clackamas County,US
1947,a3484e,AAL2287,United States,-92.3649,33.8486,11277.6,False,252.67,41.12,0.0,11887.2,1656443156.0,AAL,American Airlines,P,BOEING,737-8,,737-8,185.0,"(33.8486, -92.3649)",Arden on the Severn,Maryland,Anne Arundel County,US
1948,a8609f,QXE2005,United States,-121.9854,45.5246,2065.02,False,128.33,266.55,-2.93,2141.22,1656443156.0,QXE,Horizon Air,P,EMBRAER S A,ERJ 170-200 LR,,ERJ-170,88.0,"(45.5246, -121.9854)",Villano Beach,Florida,Saint Johns County,US
1949,abb930,SWA244,United States,-76.5793,39.0746,533.4,False,107.53,323.95,-0.33,594.36,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-800,L2J,737-8,207.9,"(39.0746, -76.5793)",Grand Prairie,Texas,Dallas County,US
1950,a98051,FFT1206,United States,-81.3468,30.0518,8976.36,False,230.95,356.3,4.23,9532.62,1656443156.0,FFT,Frontier Airlines,B,AIRBUS,A321-211,L2J,A321-2,218.9,"(30.0518, -81.3468)",Enterprise,Nevada,Clark County,US
1951,,,,,,,,,,,,,,,,,,,,,,Heber-Overgaard,Arizona,Navajo County,US
1952,,,,,,,,,,,,,,,,,,,,,,Arizona City,Arizona,Pinal County,US
1953,a58873,AAL1967,United States,-97.0243,32.6958,2377.44,False,145.78,158.69,14.31,2529.84,1656443156.0,AAL,American Airlines,P,,,,,180.0,"(32.6958, -97.0243)",Havre-Saint-Pierre,Quebec,Cote-Nord,CA
1954,a2bec7,SWA2034,United States,-115.3436,35.933,2103.12,False,131.53,13.11,-6.5,2240.28,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(35.933, -115.3436)",Richmond,British Columbia,,CA
1955,a44e24,DAL2145,United States,-110.86,34.3038,7612.38,False,241.66,234.62,0.0,8229.6,1656443156.0,DAL,Delta Air Lines,P,AIRBUS,A321-211,,A321-2,199.0,"(34.3038, -110.86)",Richmond,British Columbia,,CA
1956,a0d561,AAL1820,United States,-111.631,32.824,10050.78,False,247.58,104.93,0.0,10668.0,1656443156.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(32.824, -111.631)",Estero Hondo,Puerto Plata,,DO
1957,ab3c0d,AAL91,United States,-62.1115,49.3905,11582.4,False,213.32,261.4,-0.33,11917.68,1656443156.0,AAL,American Airlines,P,BOEING,787-9,L2J,787-9,422.0,"(49.3905, -62.1115)",Redfield,Arkansas,Jefferson County,US
1958,c1e596,,Canada,-123.149,49.1968,,True,11.32,75.94,,,1656443156.0,,FlyMontserrat,P,,,,,180.0,"(49.1968, -123.149)",Saint-Vith,Wallonia,Province de Liege,BE
1959,c1e596,,Canada,-123.149,49.1968,,True,11.32,75.94,,,1656443156.0,,Lulutai Airlines,P,,,,,180.0,"(49.1968, -123.149)",Sabinas Hidalgo,Nuevo Leon,,MX
1960,a44e18,DAL1755,United States,-71.3412,20.3595,10363.2,False,239.5,308.37,0.0,10995.66,1656443156.0,DAL,Delta Air Lines,P,BOEING,737-832,L2J,737-8,189.0,"(20.3595, -71.3412)",Leskova Dolina,Loska Dolina,,SI
1961,ab19fb,UAL545,United States,-92.2067,34.3315,10363.2,False,219.27,242.77,0.0,10934.7,1656443156.0,UAL,United Airlines,U,AIRBUS INDUSTRIE,A319-131,L2J,A319,179.0,"(34.3315, -92.2067)",Westcliffe,Colorado,Custer County,US
1962,501da8,CTN4457,Croatia,6.1036,50.3407,7010.4,False,160.6,115.83,-0.65,7338.06,1656443156.0,CTN,Croatia Airlines,P,DE HAVILLAND CANADA,DHC-8 402,L2T,Q-400,70.0,"(50.3407, 6.1036)",Ustica,Sicily,Palermo,IT
1963,0d09b1,VIV2218,Mexico,-99.8143,26.4759,10370.82,False,237.58,304.41,0.0,10980.42,1656443156.0,VIV,Viva Aerobus,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(26.4759, -99.8143)",Sanatoga,Pennsylvania,Montgomery County,US
1964,3c60d6,TUI7FK,Germany,14.4402,45.6666,11582.4,False,253.73,318.78,0.33,12062.46,1656443156.0,TUI,TUIfly,P+,BOEING,Boeing 737NG 8K5/W,L2J,737-8,176.0,"(45.6666, 14.4402)",Bridgetown,Saint Michael,,BB
1965,addf01,AAL1612,United States,-105.272,38.1988,11277.6,False,239.68,72.77,0.0,11849.1,1656443156.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(38.1988, -105.272)",Salina,Oklahoma,Mayes County,US
1966,738443,AIZ025,Israel,13.7675,39.5664,10378.44,False,222.26,282.97,0.0,10957.56,1656443156.0,AIZ,Arkia Israeli Airlines,P,AIRBUS,A321-251NX,L2J,A321-2,201.0,"(39.5664, 13.7675)",Bat Yam,Tel Aviv,,IL
1967,a44240,DAL858,United States,-75.5717,40.2167,8534.4,False,212.33,235.46,-0.33,8884.92,1656443156.0,DAL,Delta Air Lines,P,BOEING,737-832,L2J,737-8,189.0,"(40.2167, -75.5717)",Franklin,Pennsylvania,Venango County,US
1968,406814,VIR187R,United Kingdom,-59.9613,12.8416,3657.6,False,195.04,245.87,0.0,3825.24,1656443156.0,VIR,Virgin Atlantic Airways,P,AIRBUS,AIRBUS A330-343,L2J,A330-3,347.0,"(12.8416, -59.9613)",Princeton,British Columbia,,CA
1969,a2b2e1,AAY1497,United States,-95.0737,36.2403,3848.1,False,168.68,85.8,-7.15,4091.94,1656443156.0,AAY,Allegiant Air,P,AIRBUS INDUSTRIE,A320-214,,A320,182.0,"(36.2403, -95.0737)",Ansfelden,Salzburg,Politischer Bezirk Salzburg-Umgebung,AT
1970,4baa10,THY4XV,Turkey,34.63,32.0292,2316.48,False,144.79,285.67,14.63,2415.54,1656443156.0,THY,Turkish Airlines,U,AIRBUS,A320 232SL,L2J,A320,164.0,"(32.0292, 34.63)",Elkhart,Texas,Anderson County,US
1971,ab4f5d,JBU2156,United States,-79.8094,41.3268,11277.6,False,275.05,94.51,-0.33,11628.12,1656443156.0,JBU,Jetblue Airways,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(41.3268, -79.8094)",Girard,Kansas,Crawford County,US
1972,aae6d5,DAL115,United States,-120.3844,49.372,12184.38,False,222.06,207.75,0.0,12435.84,1656443156.0,DAL,Delta Air Lines,P,AIRBUS,A330-323,L2J,A330-3,379.0,"(49.372, -120.3844)",Grantsville,Utah,Tooele County,US
1973,3c0c99,TUI3BV,Germany,13.0392,47.9753,11582.4,False,235.0,323.46,0.0,12077.7,1656443156.0,TUI,TUIfly,P+,BOEING,737NG 8K5/W,L2J,737-8,176.0,"(47.9753, 13.0392)",Tsaile,Arizona,Apache County,US
1974,abb94f,SWA962,United States,-95.5782,31.5448,7924.8,False,239.73,333.22,0.0,8404.86,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-800,L2J,737-8,207.9,"(31.5448, -95.5782)",Bahcelievler,Istanbul,,TR
1975,abeca0,SKW5618,United States,-94.7958,37.468,7574.28,False,178.55,284.52,5.85,7970.52,1656443156.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2B19,L2J,CRJ200,55.0,"(37.468, -94.7958)",Loma Bonita,Morelos,Tepoztlan,MX
1976,ac0cb1,SKW5911,United States,-112.9533,40.7238,9753.6,False,212.04,277.11,0.33,10264.14,1656443156.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2B19,L2J,CRJ200,55.0,"(40.7238, -112.9533)",Isola del Giglio,Tuscany,Provincia di Grosseto,IT
1977,a1f595,SWA183,United States,-108.9626,36.3773,10972.8,False,236.62,241.71,0.0,11597.64,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(36.3773, -108.9626)",Qesarya,Haifa,,IL
1978,4baa13,THY6MF,Turkey,28.8062,40.9127,6118.86,False,212.86,156.35,10.4,6393.18,1656443156.0,THY,Turkish Airlines,U,AIRBUS,A320 232,L2J,A320,164.0,"(40.9127, 28.8062)",Kaufman,Texas,Kaufman County,US
1979,0d09bd,VOI143,Mexico,-99.1684,18.9351,11582.4,False,226.5,285.14,0.0,12321.54,1656443156.0,VOI,Volaris,P,AIRBUS,A320 233SL,L2J,A320,164.0,"(18.9351, -99.1684)",Tapa,Laeaene-Virumaa,Tapa vald,EE
1980,740736,RJA112A,Jordan,10.6155,41.8039,10058.4,False,246.9,115.55,0.0,10538.46,1656443156.0,RJA,Royal Jordanian,P,AIRBUS,A321 231,L2J,A321-2,201.0,"(41.8039, 10.6155)",Boxberg,Baden-Wuerttemberg,Regierungsbezirk Stuttgart,DE
1981,740735,RJA110,Jordan,33.9665,32.6583,7505.7,False,250.9,118.4,-9.43,10988.04,1656443156.0,RJA,Royal Jordanian,P,AIRBUS,A320 232,L2J,A320,164.0,"(32.6583, 33.9665)",Holland,Texas,Bell County,US
1982,abb972,SWA2966,United States,-96.2795,32.5405,10492.74,False,229.65,211.16,-7.48,11117.58,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-800,L2J,737-8,207.9,"(32.5405, -96.2795)",Knin,Sibensko-Kniniska,,HR
1983,4601fc,FIN7UD,Finland,25.8901,59.3605,5798.82,False,126.41,162.23,-0.33,6080.76,1656443156.0,FIN,Finnair,P,ATR,ATR 72 500,L2T,ATR 7,66.0,"(59.3605, 25.8901)",New Wilmington,Pennsylvania,Lawrence County,US
1984,501dc5,CTN415,Croatia,9.6897,49.4843,6286.5,False,141.56,130.58,5.2,6606.54,1656443156.0,CTN,Croatia Airlines,P,DE HAVILLAND CANADA,DHC-8 402,L2T,Q-400,70.0,"(49.4843, 9.6897)",Ridley Park,Pennsylvania,Delaware County,US
1985,acd964,AAL634,United States,-97.3563,30.8294,4693.92,False,172.77,198.76,-8.45,4983.48,1656443156.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(30.8294, -97.3563)",Ashland,Mississippi,Benton County,US
1986,501dd0,CTN4HV,Croatia,16.1027,44.24,4709.16,False,127.55,188.82,-3.9,5234.94,1656443156.0,CTN,Croatia Airlines,P,DE HAVILLAND CANADA,DHC-8 402 NG,L2T,Q-400,70.0,"(44.24, 16.1027)",Bazeilles,Champagne-Ardenne,Departement des Ardennes,FR
1987,ac26cf,RPA5715,United States,-80.371,41.1876,9753.6,False,201.09,278.09,0.33,10050.78,1656443156.0,RPA,Republic Airline,P,EMBRAER,ERJ 170-100 LR,L2J,ERJ-170,70.0,"(41.1876, -80.371)",Winterbach,Baden-Wuerttemberg,Regierungsbezirk Stuttgart,DE
1988,a56e0d,SWA1694,United States,-75.305,39.8526,441.96,False,98.28,250.43,10.08,487.68,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(39.8526, -75.305)",Elorrio,Basque Country,Bizkaia,ES
1989,a8c32a,AAL1459,United States,-89.0686,34.8793,10660.38,False,249.82,100.8,0.0,11193.78,1656443156.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A320-232,L2J,A320,200.0,"(34.8793, -89.0686)",Conches-en-Ouche,Haute-Normandie,Departement de l'Eure,FR
1990,3c0c9e,TUI2YL,Germany,4.9599,49.5652,11582.4,False,242.69,61.1,-0.33,11917.68,1656443156.0,TUI,TUIfly,P+,BOEING,737NG 8K5/W,L2J,737-8,176.0,"(49.5652, 4.9599)",Bugbrooke,England,Northamptonshire,GB
1991,4ca7b9,RYR6TB,Ireland,9.4777,48.8085,10972.8,False,233.61,299.56,-0.33,11475.72,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(48.8085, 9.4777)",Exmore,Virginia,Northampton County,US
1992,4ca7b5,RYR9VE,Ireland,-2.5415,43.1245,10363.2,False,226.25,121.99,0.0,10820.4,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(43.1245, -2.5415)",Zaventem,Flanders,Provincie Vlaams-Brabant,BE
1993,4ca7b6,RYR4EU,Ireland,0.9272,48.9024,6499.86,False,227.56,21.34,-7.48,6842.76,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(48.9024, 0.9272)",Saint Francis,Wisconsin,Milwaukee County,US
1994,4ca7b7,RYR51AT,Ireland,-1.083,52.1645,4625.34,False,157.7,298.66,-7.15,4762.5,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(52.1645, -1.083)",Greenville,Kentucky,Muhlenberg County,US
1995,ade609,JBU602,United States,-75.8052,37.5572,11285.22,False,249.3,28.47,0.0,11803.38,1656443156.0,JBU,Jetblue Airways,B,AIRBUS,A321-231,L2J,A321-2,416.90000000000003,"(37.5572, -75.8052)",Bovec,Bovec,,SI
1996,4ca7b4,RYR5233,Ireland,4.4795,50.9032,,True,0.0,64.69,,,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(50.9032, 4.4795)",Ponte dell'Olio,Emilia-Romagna,Provincia di Piacenza,IT
1997,a382b6,DAL2399,United States,-87.8975,42.9496,,True,84.18,261.92,0.65,,1656443156.0,DAL,Delta Air Lines,P,AIRBUS INDUSTRIE,A320-211,L2J,A320,182.0,"(42.9496, -87.8975)",Gatlinburg,Tennessee,Sevier County,US
1998,ab3c61,DAL434,United States,-87.0844,37.1965,11277.6,False,241.01,163.0,0.0,11818.62,1656443156.0,DAL,Delta Air Lines,P,BOEING,757-26D,L2J,757-2,178.0,"(37.1965, -87.0844)",High Springs,Florida,Alachua County,US
1999,501dc4,CTN465,Croatia,13.4867,46.3294,7010.4,False,174.95,113.02,-0.33,7406.64,1656443156.0,CTN,Croatia Airlines,P,DE HAVILLAND CANADA,DHC-8 402,L2T,Q-400,70.0,"(46.3294, 13.4867)",Savannah,Missouri,Andrew County,US
2000,3a2e24,REU974,France,9.6257,44.879,9448.8,False,263.79,125.39,0.0,9875.52,1656443156.0,REU,Air Austral,P,BOEING,777 300ER,L2J,777-3,486.0,"(44.879, 9.6257)",Olga,Florida,Lee County,US
2001,a2fb32,SWA1069,United States,-83.5549,35.7318,11582.4,False,193.91,236.69,0.0,12146.28,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(35.7318, -83.5549)",East Palo Alto,California,San Mateo County,US
2002,a1e241,AAY1706,United States,-82.6036,29.8642,10668.0,False,236.56,353.63,0.0,11300.46,1656443156.0,AAY,Allegiant Air,P,AIRBUS,A320-214,L2J,A320,182.0,"(29.8642, -82.6036)",Neira,Caldas,,CO
2003,a1ea70,SWA3048,United States,-94.9143,39.9617,11887.2,False,243.58,82.11,0.0,12329.16,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(39.9617, -94.9143)",Avon Park,Florida,Highlands County,US
2004,a20a81,SWA1519,United States,-81.7486,26.817,3299.46,False,170.94,345.71,11.7,3474.72,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(26.817, -81.7486)",Paraisopolis,Minas Gerais,Paraisopolis,BR
2005,c01cae,WJA1508,Canada,-122.1335,37.5018,1158.24,False,113.44,347.16,-8.45,1226.82,1656443156.0,WJA,Westjet Airlines,B,BOEING,737-8CT (Boeing),L2J,737-8,193.60000000000002,"(37.5018, -122.1335)",Biddinghuizen,Flevoland,Gemeente Dronten,NL
2006,a9f29e,AVA022,United States,-75.5645,5.1742,7909.56,False,247.19,302.33,1.3,8450.58,1656443156.0,AVA,Avianca,P,AIRBUS,A320-214,L2J,A320,182.0,"(5.1742, -75.5645)",Chatham,Massachusetts,Barnstable County,US
2007,a33d97,FFT2425,United States,-81.4789,27.6362,5189.22,False,200.2,173.95,-6.5,5494.02,1656443156.0,FFT,Frontier Airlines,B,AIRBUS,A320-251N,L2J,A320,209.00000000000003,"(27.6362, -81.4789)",Pridraga,Zadarska,,HR
2008,3965a3,AFR457,France,-45.7233,-22.5612,8176.26,False,268.52,35.49,0.0,8724.9,1656443156.0,AFR,Air France,P,BOEING,Boeing 777-328(ER),L2J,777-3,486.0,"(-22.5612, -45.7233)",Pecos,Texas,Reeves County,US
2009,484bd1,KLM1774,Kingdom of the Netherlands,5.7491,52.4501,3474.72,False,159.15,299.22,-7.48,3642.36,1656443156.0,KLM,KLM,P,EMBRAER,EMB-190 STD,L2J,ERJ-190,102.0,"(52.4501, 5.7491)",Ures,Sonora,,MX
2010,3965a1,AFR054,France,-69.2419,41.3354,11277.6,False,216.86,265.1,0.0,11719.56,1656443156.0,AFR,Air France,P,BOEING,Boeing 777-328(ER),L2J,777-3,486.0,"(41.3354, -69.2419)",Ky Anh,Ha Tinh,,VN
2011,3965a8,AFR570,France,15.5935,44.1286,10668.0,False,241.63,133.45,0.0,11201.4,1656443156.0,AFR,Air France,P,BOEING,777 328ER,L2J,777-3,486.0,"(44.1286, 15.5935)",Capela,Sergipe,Capela,BR
2012,abb5bf,SWA1153,United States,-103.8049,31.3994,11277.6,False,241.13,109.44,-0.33,11925.3,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-800,L2J,737-8,207.9,"(31.3994, -103.8049)",Chillicothe,Ohio,Ross County,US
2013,a7d7b5,SKW3105,United States,-110.514,29.4071,5463.54,False,176.78,56.63,8.45,5775.96,1656443156.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(29.4071, -110.514)",Robins,Iowa,Linn County,US
2014,888173,VJC153,Viet Nam,107.0252,18.5184,10972.8,False,241.58,156.0,0.0,11658.6,1656443156.0,VJC,VietJet Air,B,,,,,198.00000000000003,"(18.5184, 107.0252)",Winters,Texas,Runnels County,US
2015,3462c9,AEA046,Spain,-37.1046,-10.466,11277.6,False,248.57,24.97,-0.33,11971.02,1656443156.0,AEA,Air Europa,P,,,,,180.0,"(-10.466, -37.1046)",Anchor Point,Alaska,Kenai Peninsula Borough,US
2016,a414e8,DAL2057,United States,-82.7467,39.2962,11277.6,False,254.76,133.2,0.0,11666.22,1656443156.0,DAL,Delta Air Lines,P,AIRBUS,A319-114,L2J,A319,145.0,"(39.2962, -82.7467)",Hartstown,Leinster,,IE
2017,aa2bc4,UAL2091,United States,-91.6557,42.1707,10363.2,False,198.66,268.37,9.43,10591.8,1656443156.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(42.1707, -91.6557)",Yorkshire,Virginia,Prince William County,US
2018,aa7b33,SWA1879,United States,-99.7743,32.0194,10972.8,False,225.41,268.43,0.0,11590.02,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-7BD,L2J,737-7,163.9,"(32.0194, -99.7743)",Bancroft,Ontario,,CA
2019,c023c7,ACA7292,Canada,-153.5323,60.7925,11277.6,False,248.92,70.82,-0.33,11483.34,1656443156.0,ACA,Air Canada,P,BOEING,787-9 (Boeing),L2J,787-9,341.0,"(60.7925, -153.5323)",Blanchester,Ohio,Clinton County,US
2020,4ca6c4,EIN17J,Ireland,-6.4133,53.4349,1082.04,False,128.32,309.31,7.48,1082.04,1656443156.0,EIN,Aer Lingus,P+,AIRBUS,A320-214,L2J,A320,164.0,"(53.4349, -6.4133)",Twentynine Palms,California,San Bernardino County,US
2021,aa2bc1,UAL1669,United States,-77.4617,38.8155,777.24,False,132.23,0.89,-3.9,876.3,1656443156.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(38.8155, -77.4617)",Salo,Varsinais-Suomi,Salo,FI
2022,c023c5,ACA59,Canada,-78.2318,45.0619,9113.52,False,230.19,216.0,-11.05,9273.54,1656443156.0,ACA,Air Canada,P,BOEING,787-9 (Boeing),L2J,787-9,341.0,"(45.0619, -78.2318)",Winnsboro,South Carolina,Fairfield County,US
2023,aaf87f,DAL2093,United States,-84.0427,39.3428,10058.4,False,219.94,191.47,0.0,10454.64,1656443156.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(39.3428, -84.0427)",Boise City,Oklahoma,Cimarron County,US
2024,c023c9,ACA787,Canada,-116.162,34.6658,9525.0,False,227.07,226.47,-6.18,10119.36,1656443156.0,ACA,Air Canada,P,BOEING,787-9 (Boeing),L2J,787-9,341.0,"(34.6658, -116.162)",Denton,Texas,Denton County,US
2025,4ac98d,SWN4516,Sweden,23.1589,60.3368,8542.02,False,234.09,256.79,6.18,8907.78,1656443156.0,SWN,West Atlantic Sweden,P,,,,,180.0,"(60.3368, 23.1589)",Hebron,Indiana,Porter County,US
2026,a75ac7,JIA5548,United States,-81.1329,34.4282,7399.02,False,208.89,196.16,4.55,7810.5,1656443156.0,JIA,PSA Airlines,P,BOMBARDIER INC,CL-600-2D24,L2J,CRJ900,95.0,"(34.4282, -81.1329)",Bagneres-de-Luchon,Midi-Pyrenees,Departement de la Haute-Garonne,FR
2027,a76df8,AAL361,United States,-102.6873,36.9498,10058.4,False,242.62,57.56,0.0,10599.42,1656443156.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A321-231,L2J,A321-2,379.0,"(36.9498, -102.6873)",Ray City,Georgia,Berrien County,US
2028,ad9edf,AAL2872,United States,-97.184,33.2168,1409.7,False,123.44,145.18,-6.83,1531.62,1656443156.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(33.2168, -97.184)",Beverstedt,Lower Saxony,,DE
2029,accee2,ASA4,United States,-87.2543,41.3131,10675.62,False,253.42,106.63,0.0,11018.52,1656443156.0,ASA,Alaska Airlines,P,AIRBUS,A321-253N,,A321-2,222.0,"(41.3131, -87.2543)",Baihe,Guangxi Zhuangzu Zizhiqu,,CN
2030,4ca6aa,RYR84TD,Ireland,0.6407,42.7772,11277.6,False,220.22,194.2,-0.33,11765.28,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(42.7772, 0.6407)",Salome,Arizona,La Paz County,US
2031,a2112e,AAY2308,United States,-83.2304,31.0388,10660.38,False,240.18,149.92,0.0,11300.46,1656443156.0,AAY,Allegiant Air,P,AIRBUS INDUSTRIE,A320-214,L2J,A320,182.0,"(31.0388, -83.2304)",Cheyenne Wells,Colorado,Cheyenne County,US
2032,4ca6d9,SAS61K,Ireland,8.8848,53.4409,10972.8,False,244.73,23.28,5.2,10881.36,1656443156.0,SAS,SAS Scandinavian Airlines,P,CANADAIR,CL-600-2D24,L2J,CRJ900,86.0,"(53.4409, 8.8848)",Ely,Nevada,White Pine County,US
2033,888193,VJC938,Viet Nam,107.2995,22.3837,7505.7,False,233.67,79.09,4.55,7932.42,1656443156.0,VJC,VietJet Air,B,,,,,198.00000000000003,"(22.3837, 107.2995)",Land O' Lakes,Florida,Pasco County,US
2034,a2bab6,SKW3665,United States,-113.2676,33.3039,5173.98,False,185.44,101.68,-5.85,5509.26,1656443156.0,SKW,SkyWest Airlines,P,EMBRAER S A,ERJ 170-200 LL,L2J,ERJ-170,88.0,"(33.3039, -113.2676)",Blakely,Pennsylvania,Lackawanna County,US
2035,ac72af,AAL1416,United States,-102.1627,38.6005,11277.6,False,244.04,120.67,-0.33,11826.24,1656443156.0,AAL,American Airlines,P,AIRBUS,A319-115,L2J,A319,147.0,"(38.6005, -102.1627)",Keyser,West Virginia,Mineral County,US
2036,a0817c,UAL2307,United States,-114.205,38.8667,10363.2,False,218.65,254.72,0.0,10942.32,1656443156.0,UAL,United Airlines,U,BOEING,757-224,L2J,757-2,178.0,"(38.8667, -114.205)",Rock Creek,Alabama,Jefferson County,US
2037,a22482,SWA2841,United States,-82.5007,28.2791,1379.22,False,106.66,222.85,-3.9,1485.9,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(28.2791, -82.5007)",Southwest Ranches,Florida,Broward County,US
2038,a0817f,UAL3043,United States,-75.5779,41.5035,9014.46,False,206.65,291.01,7.48,9273.54,1656443156.0,UAL,United Airlines,U,BOEING,757-224,L2J,757-2,178.0,"(41.5035, -75.5779)",Iasmos,East Macedonia and Thrace,Nomos Rodopis,GR
2039,aa2ba1,UAL2087,United States,-78.8876,39.3819,6050.28,False,216.01,103.08,-13.0,6316.98,1656443156.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(39.3819, -78.8876)",Huckeswagen,North Rhine-Westphalia,,DE
2040,acced9,AAL980,United States,-87.0873,33.5341,9753.6,False,220.69,257.62,0.0,10309.86,1656443156.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(33.5341, -87.0873)",Brasilia,Federal District,Brasilia,BR
2041,ac0b50,SWA3925,United States,-80.3101,26.0778,876.3,False,94.66,90.31,-8.78,952.5,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-8,,737-8,203.50000000000003,"(26.0778, -80.3101)",Brasilia,Federal District,Brasilia,BR
2042,400437,EXS7TR,United Kingdom,25.1627,41.0687,11277.6,False,249.21,135.92,0.0,11757.66,1656443156.0,EXS,Jet2.com,B,BOEING,BOEING 757-236,L2J,757-2,250.8,"(41.0687, 25.1627)",Areal,Rio de Janeiro,Areal,BR
2043,3c49c8,EWG22N,Germany,7.3382,51.1798,3017.52,False,187.54,299.59,-6.18,3291.84,1656443156.0,EWG,Eurowings,P,AIRBUS,A320 214,L2J,A320,164.0,"(51.1798, 7.3382)",Bad Camberg,Hesse,,DE
2044,e49684,,Brazil,-47.8817,-15.9119,1912.62,False,111.65,179.21,12.35,2019.3,1656443156.0,,FlyMontserrat,P,,,,,180.0,"(-15.9119, -47.8817)",Vela Luka,Dubrovacko-Neretvanska,Grad Dubrovnik,HR
2045,e49684,,Brazil,-47.8817,-15.9119,1912.62,False,111.65,179.21,12.35,2019.3,1656443156.0,,Lulutai Airlines,P,,,,,180.0,"(-15.9119, -47.8817)",Humansville,Missouri,Polk County,US
2046,e49686,GLO2140,Brazil,-43.108,-22.1383,8275.32,False,221.01,326.2,11.38,8747.76,1656443156.0,GLO,Gol Linhas Aéreas,B,BOEING,737-752 (W),L2J,737-7,151.8,"(-22.1383, -43.108)",Leskova Dolina,Loska Dolina,,SI
2047,4242f4,AHY007,United Kingdom,8.3188,50.3541,12489.18,False,247.67,289.79,0.0,12931.14,1656443156.0,AHY,Azerbaijan Airlines,U,BOEING,787 8,L2J,787-8,312.0,"(50.3541, 8.3188)",Brush,Colorado,Morgan County,US
2048,44d2b6,JAF1XK,Belgium,16.7397,42.9596,11582.4,False,227.0,314.45,0.0,12146.28,1656443156.0,JAF,TUI Airlines Belgium,P+,BOEING,737NG 86J/W,L2J,737-8,176.0,"(42.9596, 16.7397)",El Kseur,Bejaia,,DZ
2049,a129dc,AAL2372,United States,-93.6299,37.7211,9761.22,False,213.64,279.14,0.0,10210.8,1656443156.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A321-211,L2J,A321-2,199.0,"(37.7211, -93.6299)",Port Sulphur,Louisiana,Plaquemines Parish,US
